id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
46566,32322,26101,19319,125511,Processing,2026-02-03 23:11:30+00:00,,,,103.95
51656,35874,28908,18044,139280,Processing,2021-12-31 00:25:52+00:00,,,,103.95
54151,37553,30268,18044,145995,Processing,2021-09-27 13:28:53+00:00,,,,103.95
98021,67804,54280,19319,264516,Processing,2023-07-06 10:25:17+00:00,,,,103.95
99337,68685,54946,18044,268101,Processing,2024-12-14 02:06:03+00:00,,,,103.95
123814,85429,68366,18044,334158,Processing,2025-09-09 02:58:51+00:00,,,,103.95
142184,98126,78493,19225,383891,Processing,2023-10-26 02:53:50+00:00,,,,103.95
142476,98332,78645,19225,384697,Processing,2023-04-20 15:20:46+00:00,,,,103.95
158690,109435,87562,19225,428454,Processing,2024-09-05 18:55:31+00:00,,,,103.95
39687,27563,22150,19225,107008,Shipped,2024-05-03 21:42:14+00:00,2024-05-05 01:06:32+00:00,,,103.95
74547,51585,41282,19225,201091,Shipped,2025-11-09 13:44:37+00:00,2025-11-08 07:39:38+00:00,,,103.95
83464,57761,46127,19319,225166,Shipped,2025-01-18 09:53:01+00:00,2025-01-19 06:32:15+00:00,,,103.95
90747,62743,50210,19225,244868,Shipped,2022-07-15 02:36:56+00:00,2022-07-16 14:35:54+00:00,,,103.95
95785,66264,53007,19225,258484,Shipped,2024-02-07 11:22:25+00:00,2024-02-09 01:02:36+00:00,,,103.95
101849,70387,56335,18044,274908,Shipped,2019-10-18 00:25:35+00:00,2019-10-19 22:44:29+00:00,,,103.95
136714,94318,75459,19225,369109,Shipped,2023-10-02 11:20:34+00:00,2023-10-03 15:34:17+00:00,,,103.95
158369,109215,87384,19319,427589,Shipped,2025-11-21 00:32:22+00:00,2025-11-18 09:11:22+00:00,,,103.95
163787,112885,90336,19225,442247,Shipped,2026-02-11 17:26:04+00:00,2026-02-09 23:28:45+00:00,,,103.95
3291,2301,1812,14112,8851,Processing,2025-12-31 06:40:02+00:00,,,,103.96
90351,62477,49987,14112,243805,Processing,2026-02-13 02:51:15+00:00,,,,103.96
62085,42959,34513,14112,167462,Returned,2024-08-31 12:34:26+00:00,2024-08-31 14:48:21+00:00,2024-09-01 12:23:21+00:00,2024-09-02 14:39:21+00:00,103.96
176841,121907,97515,14112,477477,Returned,2025-12-17 10:12:07+00:00,2025-12-16 19:59:53+00:00,2025-12-21 07:39:53+00:00,2025-12-23 18:02:53+00:00,103.96
2256,1563,1243,4299,6074,Cancelled,2026-01-23 18:44:26+00:00,,,,104.0
4013,2798,2207,4608,10799,Cancelled,2024-03-03 19:13:13+00:00,,,,104.0
9878,6863,5493,4608,26571,Cancelled,2024-10-01 23:48:22+00:00,,,,104.0
41053,28494,22928,4394,110659,Cancelled,2025-05-07 03:26:56+00:00,,,,104.0
41876,29066,23410,4362,112870,Cancelled,2024-11-15 09:49:50+00:00,,,,104.0
53712,37255,30019,15460,144799,Cancelled,2021-06-05 16:09:20+00:00,,,,104.0
56217,38959,31348,4362,151617,Cancelled,2025-07-08 08:02:24+00:00,,,,104.0
61823,42773,34360,2215,166742,Cancelled,2025-09-03 14:32:33+00:00,,,,104.0
70402,48669,39001,4299,189862,Cancelled,2025-07-08 08:19:09+00:00,,,,104.0
89558,61939,49541,4941,241670,Cancelled,2023-07-27 02:05:18+00:00,,,,104.0
117822,81344,65110,18820,317970,Cancelled,2020-03-11 01:03:01+00:00,,,,104.0
134154,92544,74028,4450,362129,Cancelled,2025-01-04 18:41:05+00:00,,,,104.0
140514,96940,77519,4686,379366,Cancelled,2023-06-29 11:35:34+00:00,,,,104.0
150852,104094,83287,4362,407234,Cancelled,2019-06-09 12:23:02+00:00,,,,104.0
156819,108183,86576,4608,423408,Cancelled,2025-11-20 09:06:16+00:00,,,,104.0
173456,119583,95691,15460,468296,Cancelled,2022-09-02 03:00:35+00:00,,,,104.0
9898,6877,5504,18886,26623,Complete,2026-02-11 18:26:59+00:00,2026-02-14 14:07:00+00:00,2026-02-16 20:29:00+00:00,,104.0
13783,9579,7665,18886,37007,Complete,2024-06-12 11:14:46+00:00,2024-06-12 01:23:51+00:00,2024-06-16 05:22:51+00:00,,104.0
18180,12645,10136,13199,48933,Complete,2024-06-27 12:39:58+00:00,2024-06-27 11:55:00+00:00,2024-06-30 01:01:00+00:00,,104.0
29083,20175,16206,4449,78300,Complete,2025-04-19 08:48:02+00:00,2025-04-17 19:11:14+00:00,2025-04-20 21:16:14+00:00,,104.0
29130,20205,16229,13199,78417,Complete,2025-04-22 15:50:44+00:00,2025-04-23 21:53:06+00:00,2025-04-25 19:48:06+00:00,,104.0
29347,20347,16353,4299,79003,Complete,2025-01-01 13:05:19+00:00,2025-01-01 01:43:25+00:00,2025-01-04 11:11:25+00:00,,104.0
31098,21569,17301,18886,83797,Complete,2025-05-22 22:02:28+00:00,2025-05-22 16:31:16+00:00,2025-05-22 20:37:16+00:00,,104.0
35147,24362,19591,18886,94805,Complete,2023-01-18 20:55:17+00:00,2023-01-19 09:27:55+00:00,2023-01-22 00:33:55+00:00,,104.0
39085,27123,21775,18886,105386,Complete,2026-02-14 18:22:31+00:00,2026-02-17 10:43:49+00:00,2026-02-20 15:52:49+00:00,,104.0
39789,27631,22205,4941,107283,Complete,2025-09-25 06:22:19+00:00,2025-09-26 14:32:31+00:00,2025-09-29 12:56:31+00:00,,104.0
56004,38823,31236,4439,151039,Complete,2020-03-22 11:16:23+00:00,2020-03-21 02:29:51+00:00,2020-03-25 10:27:51+00:00,,104.0
63824,44160,35450,18820,172184,Complete,2026-01-03 08:43:25+00:00,2026-01-04 08:11:12+00:00,2026-01-08 02:35:12+00:00,,104.0
65552,45358,36403,13199,176886,Complete,2025-12-25 22:38:09+00:00,2025-12-28 17:59:30+00:00,2025-12-28 22:23:30+00:00,,104.0
66574,46071,36986,4397,179595,Complete,2025-01-09 02:42:37+00:00,2025-01-10 01:27:28+00:00,2025-01-11 22:31:28+00:00,,104.0
72257,49973,40055,4450,194895,Complete,2025-03-13 00:10:12+00:00,2025-03-14 21:58:30+00:00,2025-03-18 10:39:30+00:00,,104.0
80510,55732,44562,9608,217229,Complete,2026-01-21 06:34:01+00:00,2026-01-23 06:32:54+00:00,2026-01-24 06:07:54+00:00,,104.0
85238,59009,47159,4449,229947,Complete,2021-12-04 20:10:36+00:00,2021-12-07 21:02:25+00:00,2021-12-09 03:34:25+00:00,,104.0
85249,59016,47164,4299,229975,Complete,2024-04-28 13:58:28+00:00,2024-04-26 22:45:34+00:00,2024-04-29 13:03:34+00:00,,104.0
95889,66334,53060,4299,258763,Complete,2023-04-19 23:05:02+00:00,2023-04-19 16:17:59+00:00,2023-04-19 16:54:59+00:00,,104.0
95979,66403,53110,15968,259017,Complete,2025-04-20 20:14:42+00:00,2025-04-22 08:03:25+00:00,2025-04-23 13:53:25+00:00,,104.0
96121,66502,53195,9608,259398,Complete,2025-10-07 14:31:22+00:00,2025-10-08 08:29:02+00:00,2025-10-08 10:15:02+00:00,,104.0
100255,69331,55462,15460,270590,Complete,2026-01-30 05:19:10+00:00,2026-02-01 00:51:08+00:00,2026-02-04 04:34:08+00:00,,104.0
102407,70763,56633,4394,276423,Complete,2026-02-14 09:37:12+00:00,2026-02-16 09:30:33+00:00,2026-02-20 20:46:33+00:00,,104.0
107388,74152,59317,4941,289804,Complete,2022-03-21 16:47:40+00:00,2022-03-24 19:02:48+00:00,2022-03-28 00:49:48+00:00,,104.0
125232,86391,69152,4941,338034,Complete,2024-05-10 13:44:09+00:00,2024-05-09 09:42:37+00:00,2024-05-12 23:04:37+00:00,,104.0
136110,93933,75157,4686,367465,Complete,2025-06-08 12:06:17+00:00,2025-06-06 07:09:25+00:00,2025-06-09 14:34:25+00:00,,104.0
153438,105890,84706,13256,414263,Complete,2022-09-10 12:40:16+00:00,2022-09-11 06:32:13+00:00,2022-09-12 20:44:13+00:00,,104.0
154956,106906,85522,4686,418358,Complete,2025-12-17 12:36:42+00:00,2025-12-18 13:20:53+00:00,2025-12-22 01:34:53+00:00,,104.0
155482,107263,85824,4394,419816,Complete,2022-09-11 10:01:18+00:00,2022-09-13 11:26:58+00:00,2022-09-13 12:43:58+00:00,,104.0
164526,113390,90723,4439,444235,Complete,2024-03-22 02:18:20+00:00,2024-03-24 12:36:08+00:00,2024-03-27 18:08:08+00:00,,104.0
172085,118628,94961,4686,464595,Complete,2022-08-07 23:05:26+00:00,2022-08-07 05:01:09+00:00,2022-08-09 12:48:09+00:00,,104.0
4246,2961,2350,4798,11415,Processing,2026-02-03 14:20:08+00:00,,,,104.0
9949,6918,5534,4941,26762,Processing,2020-12-14 15:36:33+00:00,,,,104.0
22453,15570,12499,15460,60428,Processing,2024-12-18 23:17:45+00:00,,,,104.0
29590,20512,16471,4397,79669,Processing,2024-09-16 11:46:37+00:00,,,,104.0
31318,21718,17433,4798,84386,Processing,2026-01-11 23:29:25+00:00,,,,104.0
34765,24096,19380,4439,93794,Processing,2020-11-27 02:58:57+00:00,,,,104.0
40926,28406,22855,15968,110319,Processing,2021-03-12 08:31:36+00:00,,,,104.0
54143,37550,30266,15968,145977,Processing,2025-09-12 22:40:06+00:00,,,,104.0
61100,42297,33994,4394,164774,Processing,2025-10-09 08:57:07+00:00,,,,104.0
62591,43311,34787,18886,168808,Processing,2023-11-18 20:43:12+00:00,,,,104.0
64183,44405,35645,18820,173166,Processing,2023-03-17 07:53:28+00:00,,,,104.0
65997,45673,36655,4362,178083,Processing,2025-12-27 14:02:37+00:00,,,,104.0
71717,49607,39767,4941,193437,Processing,2024-12-28 04:30:48+00:00,,,,104.0
72481,50143,40185,4394,195500,Processing,2024-06-27 00:44:37+00:00,,,,104.0
94759,65538,52457,4362,255687,Processing,2023-10-27 05:49:20+00:00,,,,104.0
124419,85852,68699,4299,335803,Processing,2021-11-12 19:41:24+00:00,,,,104.0
125594,86636,69336,4397,338991,Processing,2025-01-04 03:11:29+00:00,,,,104.0
127633,88022,70433,13199,344531,Processing,2021-09-18 11:28:23+00:00,,,,104.0
128099,88338,70683,18886,345806,Processing,2023-12-06 18:05:12+00:00,,,,104.0
141180,97417,77899,18886,381167,Processing,2021-03-08 15:47:37+00:00,,,,104.0
146912,101379,81097,4439,396552,Processing,2023-12-14 05:11:50+00:00,,,,104.0
150863,104097,83290,4798,407262,Processing,2024-02-22 01:38:35+00:00,,,,104.0
162514,112034,89678,4299,438798,Processing,2025-02-01 23:19:54+00:00,,,,104.0
165165,113804,91057,4608,445953,Processing,2020-08-12 15:50:32+00:00,,,,104.0
177085,122078,97651,18820,478144,Processing,2025-01-17 11:51:53+00:00,,,,104.0
178447,123005,98360,4798,481865,Processing,2024-11-24 01:04:42+00:00,,,,104.0
48083,33394,26944,15460,129621,Returned,2026-02-14 15:30:23+00:00,2026-02-16 23:25:52+00:00,2026-02-20 17:56:52+00:00,2026-02-21 06:47:52+00:00,104.0
74938,51866,41518,18820,202158,Returned,2025-08-24 14:34:37+00:00,2025-08-26 01:24:34+00:00,2025-08-29 04:32:34+00:00,2025-08-30 07:06:34+00:00,104.0
96677,66901,53542,18886,260899,Returned,2026-02-04 04:04:42+00:00,2026-02-04 21:09:36+00:00,2026-02-06 07:59:36+00:00,2026-02-07 17:30:36+00:00,104.0
132409,91325,73034,4397,357459,Returned,2025-04-19 22:08:22+00:00,2025-04-21 13:40:07+00:00,2025-04-24 09:56:07+00:00,2025-04-25 01:22:07+00:00,104.0
158869,109558,87665,4362,428957,Returned,2020-01-28 07:28:23+00:00,2020-01-29 05:14:42+00:00,2020-01-29 10:52:42+00:00,2020-01-31 09:46:42+00:00,104.0
163372,112613,90130,15460,441105,Returned,2021-01-14 21:12:42+00:00,2021-01-16 11:48:24+00:00,2021-01-20 23:15:24+00:00,2021-01-21 19:57:24+00:00,104.0
171791,118419,94782,4450,463803,Returned,2024-06-22 05:16:56+00:00,2024-06-21 17:15:52+00:00,2024-06-23 08:31:52+00:00,2024-06-24 11:26:52+00:00,104.0
173909,119904,95961,18886,469536,Returned,2023-04-26 21:24:43+00:00,2023-04-24 07:27:54+00:00,2023-04-25 03:34:54+00:00,2023-04-26 01:06:54+00:00,104.0
1606,1114,902,15460,4349,Shipped,2025-07-23 21:19:01+00:00,2025-07-22 05:13:39+00:00,,,104.0
15650,10908,8728,4299,42054,Shipped,2024-10-09 19:10:27+00:00,2024-10-10 14:26:25+00:00,,,104.0
19716,13699,11028,2215,53061,Shipped,2025-11-26 10:14:14+00:00,2025-11-25 09:55:24+00:00,,,104.0
20178,14018,11270,2215,54301,Shipped,2024-01-14 23:15:49+00:00,2024-01-15 15:32:19+00:00,,,104.0
25497,17695,14157,13199,68595,Shipped,2022-02-23 07:25:34+00:00,2022-02-20 10:35:26+00:00,,,104.0
29260,20288,16304,4941,78761,Shipped,2025-01-05 17:15:48+00:00,2025-01-03 14:42:24+00:00,,,104.0
31979,22155,17780,4397,86202,Shipped,2023-12-20 16:21:21+00:00,2023-12-20 03:20:45+00:00,,,104.0
37272,25843,20791,4798,100539,Shipped,2023-03-17 22:31:01+00:00,2023-03-16 08:47:42+00:00,,,104.0
38762,26895,21610,4299,104528,Shipped,2026-01-21 23:32:19+00:00,2026-01-22 03:34:55+00:00,,,104.0
43067,29891,24101,13256,116135,Shipped,2019-08-14 18:13:09+00:00,2019-08-17 15:58:14+00:00,,,104.0
48613,33765,27227,13256,131051,Shipped,2026-02-12 01:39:33+00:00,2026-02-13 12:46:33+00:00,,,104.0
51886,36033,29026,4394,139914,Shipped,2026-01-09 19:54:43+00:00,2026-01-12 10:07:48+00:00,,,104.0
53633,37202,29982,15968,144593,Shipped,2024-01-04 14:19:53+00:00,2024-01-03 18:29:15+00:00,,,104.0
60810,42103,33851,4439,163997,Shipped,2024-06-13 20:29:04+00:00,2024-06-14 04:08:32+00:00,,,104.0
61037,42251,33955,4362,164608,Shipped,2025-10-25 11:07:16+00:00,2025-10-22 08:52:36+00:00,,,104.0
62443,43194,34701,4449,168412,Shipped,2022-10-26 10:47:15+00:00,2022-10-29 05:21:12+00:00,,,104.0
63858,44181,35468,4941,172284,Shipped,2023-03-05 14:15:45+00:00,2023-03-07 09:15:22+00:00,,,104.0
64050,44310,35583,18820,172805,Shipped,2026-01-06 05:15:25+00:00,2026-01-07 15:13:25+00:00,,,104.0
69929,48369,38750,15460,188602,Shipped,2024-04-14 18:46:33+00:00,2024-04-15 07:49:57+00:00,,,104.0
70846,48984,39248,4299,191067,Shipped,2022-11-30 12:23:21+00:00,2022-12-02 05:47:47+00:00,,,104.0
75778,52437,41986,2215,204407,Shipped,2025-11-21 21:33:50+00:00,2025-11-24 11:07:37+00:00,,,104.0
77683,53778,43017,4450,209543,Shipped,2024-09-10 08:24:06+00:00,2024-09-11 13:48:14+00:00,,,104.0
83554,57821,46178,13199,225398,Shipped,2025-09-16 15:39:58+00:00,2025-09-13 06:51:54+00:00,,,104.0
84696,58622,46842,4449,228477,Shipped,2025-10-25 09:30:37+00:00,2025-10-26 17:39:28+00:00,,,104.0
87600,60616,48496,4394,236344,Shipped,2025-11-11 09:47:58+00:00,2025-11-12 10:37:18+00:00,,,104.0
93584,64709,51789,4941,252521,Shipped,2020-12-16 15:27:11+00:00,2020-12-17 07:48:40+00:00,,,104.0
103968,71834,57505,4450,280635,Shipped,2022-03-03 17:20:13+00:00,2022-03-02 13:24:17+00:00,,,104.0
104474,72179,57787,4299,281987,Shipped,2024-04-14 15:52:42+00:00,2024-04-17 14:37:04+00:00,,,104.0
106795,73744,58977,18886,288215,Shipped,2024-08-03 15:10:52+00:00,2024-08-05 07:02:35+00:00,,,104.0
107356,74130,59296,4362,289718,Shipped,2024-06-10 03:30:27+00:00,2024-06-10 05:48:34+00:00,,,104.0
110937,76626,61304,4798,299422,Shipped,2026-02-15 23:29:42+00:00,2026-02-13 07:43:45+00:00,,,104.0
113394,78317,62653,4941,306022,Shipped,2025-10-25 13:35:43+00:00,2025-10-26 03:33:48+00:00,,,104.0
116738,80584,64486,4394,315052,Shipped,2023-04-10 16:36:27+00:00,2023-04-07 02:33:27+00:00,,,104.0
117876,81376,65137,4608,318125,Shipped,2026-01-12 22:40:19+00:00,2026-01-12 17:51:48+00:00,,,104.0
122554,84546,67632,18820,330750,Shipped,2025-11-19 07:16:29+00:00,2025-11-21 16:15:11+00:00,,,104.0
125572,86616,69325,13199,338931,Shipped,2026-02-09 22:43:12+00:00,2026-02-07 01:20:49+00:00,,,104.0
140598,97002,77571,4449,379593,Shipped,2026-02-04 23:21:08+00:00,2026-02-07 13:30:31+00:00,,,104.0
149207,102954,82366,4394,402784,Shipped,2025-03-28 03:49:35+00:00,2025-03-29 14:07:41+00:00,,,104.0
149514,103161,82539,9608,403618,Shipped,2026-02-02 23:15:06+00:00,2026-01-31 12:04:25+00:00,,,104.0
152406,105162,84115,4686,411471,Shipped,2024-05-16 05:06:36+00:00,2024-05-17 09:00:24+00:00,,,104.0
174238,120125,96141,4449,470420,Shipped,2024-10-16 04:33:42+00:00,2024-10-18 07:11:48+00:00,,,104.0
176156,121453,97156,4394,475643,Shipped,2026-02-13 07:42:01+00:00,2026-02-15 07:47:10+00:00,,,104.0
177704,122488,97960,13199,479829,Shipped,2024-04-20 09:08:33+00:00,2024-04-19 05:57:32+00:00,,,104.0
58672,40627,32650,15423,158204,Cancelled,2026-02-13 12:47:23+00:00,,,,104.01
122968,84828,67854,13698,331866,Cancelled,2025-05-03 17:26:46+00:00,,,,104.01
169860,117097,93731,13698,458618,Cancelled,2025-05-04 17:04:11+00:00,,,,104.01
150066,103541,82848,15423,405109,Complete,2025-07-14 08:24:52+00:00,2025-07-16 02:40:30+00:00,2025-07-18 04:04:30+00:00,,104.01
118251,81633,65333,15423,319135,Processing,2023-04-29 06:33:18+00:00,,,,104.01
67248,46513,37317,15423,181410,Returned,2024-07-28 19:04:52+00:00,2024-07-29 08:51:00+00:00,2024-08-02 17:17:00+00:00,2024-08-03 01:32:00+00:00,104.01
26359,18296,14658,13698,70928,Shipped,2026-01-28 21:14:04+00:00,2026-01-31 16:34:40+00:00,,,104.01
65188,45102,36205,15423,175901,Shipped,2025-09-26 14:02:41+00:00,2025-09-27 00:33:58+00:00,,,104.01
85762,59354,47459,15423,231354,Shipped,2025-06-25 03:42:44+00:00,2025-06-25 16:53:29+00:00,,,104.01
172505,118912,95180,15423,465718,Shipped,2023-09-09 15:00:08+00:00,2023-09-11 11:28:47+00:00,,,104.01
39886,27701,22264,11260,107549,Cancelled,2024-05-01 19:28:41+00:00,,,,104.28
34272,23752,19115,11260,92432,Complete,2025-12-13 12:54:45+00:00,2025-12-15 00:40:34+00:00,2025-12-15 12:37:34+00:00,,104.28
113360,78296,62641,11260,305931,Complete,2024-09-22 06:38:14+00:00,2024-09-24 17:06:54+00:00,2024-09-29 06:53:54+00:00,,104.28
166650,114858,91938,11260,449945,Complete,2026-01-17 08:59:53+00:00,2026-01-16 07:52:57+00:00,2026-01-20 12:42:57+00:00,,104.28
50435,35047,28244,11260,135986,Processing,2021-06-27 08:45:52+00:00,,,,104.28
129745,89493,71574,11260,350242,Processing,2024-12-01 10:32:44+00:00,,,,104.28
33202,23023,18510,11260,89491,Shipped,2023-05-31 08:33:34+00:00,2023-05-30 03:51:21+00:00,,,104.28
36787,25507,20537,11260,99230,Shipped,2025-09-07 06:10:16+00:00,2025-09-07 12:12:52+00:00,,,104.28
138199,95326,76269,11260,373107,Shipped,2026-01-19 00:30:53+00:00,2026-01-19 20:22:19+00:00,,,104.28
152700,105378,84278,11260,412276,Shipped,2025-11-30 11:28:47+00:00,2025-12-02 09:52:56+00:00,,,104.28
174822,120544,96482,11260,471980,Shipped,2025-06-10 19:54:07+00:00,2025-06-12 10:52:13+00:00,,,104.28
103785,71714,57413,22276,280132,Cancelled,2025-12-26 08:03:51+00:00,,,,104.46
135223,93282,74644,22276,365055,Processing,2024-09-11 15:14:18+00:00,,,,104.46
34359,23812,19163,22276,92672,Shipped,2021-08-07 12:42:42+00:00,2021-08-08 13:04:37+00:00,,,104.46
117410,81049,64880,22276,316875,Shipped,2025-09-27 17:52:40+00:00,2025-09-30 02:09:23+00:00,,,104.46
145806,100641,80501,22276,393622,Shipped,2022-12-12 17:53:16+00:00,2022-12-12 23:39:25+00:00,,,104.46
19370,13471,10840,19423,52121,Cancelled,2023-09-21 16:11:20+00:00,,,,104.5
24731,17152,13727,23221,66529,Cancelled,2022-03-12 00:09:26+00:00,,,,104.5
40996,28453,22894,19076,110500,Cancelled,2025-12-26 00:03:32+00:00,,,,104.5
52113,36186,29148,19160,140517,Cancelled,2024-02-07 19:29:58+00:00,,,,104.5
110508,76327,61078,18991,298266,Cancelled,2025-10-20 15:18:12+00:00,,,,104.5
155330,107155,85736,20141,419376,Cancelled,2022-06-05 14:04:59+00:00,,,,104.5
167038,115134,92160,18991,450976,Cancelled,2020-12-19 07:06:54+00:00,,,,104.5
171114,117973,94444,19515,462009,Cancelled,2024-12-05 23:09:10+00:00,,,,104.5
4337,3018,2392,19160,11645,Complete,2022-10-06 02:58:33+00:00,2022-10-07 01:12:31+00:00,2022-10-07 03:11:31+00:00,,104.5
15765,10983,8786,20141,42361,Complete,2025-12-15 09:46:29+00:00,2025-12-17 08:52:07+00:00,2025-12-21 17:49:07+00:00,,104.5
21380,14851,11916,19423,57531,Complete,2026-01-17 16:19:41+00:00,2026-01-20 08:33:19+00:00,2026-01-23 20:55:19+00:00,,104.5
39145,27164,21817,19515,105548,Complete,2023-12-10 00:10:50+00:00,2023-12-12 13:59:53+00:00,2023-12-12 17:27:53+00:00,,104.5
58879,40769,32751,19515,158783,Complete,2025-09-01 20:48:04+00:00,2025-09-03 05:35:59+00:00,2025-09-05 09:54:59+00:00,,104.5
77795,53863,43079,23221,209855,Complete,2024-04-09 03:51:40+00:00,2024-04-10 05:49:49+00:00,2024-04-13 05:35:49+00:00,,104.5
83593,57847,46197,19076,225502,Complete,2023-11-22 09:02:11+00:00,2023-11-22 06:56:40+00:00,2023-11-26 00:05:40+00:00,,104.5
84641,58581,46817,20141,228333,Complete,2026-02-10 04:07:28+00:00,2026-02-13 00:50:50+00:00,2026-02-16 10:17:50+00:00,,104.5
87506,60552,48438,19076,236084,Complete,2023-06-16 23:11:43+00:00,2023-06-14 10:15:12+00:00,2023-06-15 18:46:12+00:00,,104.5
96449,66738,53402,19196,260285,Complete,2025-12-07 05:18:03+00:00,2025-12-08 12:31:55+00:00,2025-12-10 18:50:55+00:00,,104.5
106557,73576,58843,20141,287576,Complete,2024-09-28 05:12:06+00:00,2024-09-30 00:11:17+00:00,2024-10-01 17:52:17+00:00,,104.5
115033,79410,63550,23221,310409,Complete,2026-01-14 20:14:43+00:00,2026-01-15 11:29:56+00:00,2026-01-18 16:40:56+00:00,,104.5
126483,87245,69837,19515,341402,Complete,2023-07-21 15:39:45+00:00,2023-07-23 00:25:21+00:00,2023-07-26 01:10:21+00:00,,104.5
145184,100212,80152,19877,391938,Complete,2024-07-27 21:58:21+00:00,2024-07-28 04:51:52+00:00,2024-07-28 07:46:52+00:00,,104.5
155709,107421,85948,19515,420436,Complete,2024-07-19 21:36:24+00:00,2024-07-21 09:12:17+00:00,2024-07-26 08:15:17+00:00,,104.5
162705,112164,89771,19515,439313,Complete,2025-11-16 11:58:49+00:00,2025-11-18 20:49:30+00:00,2025-11-22 10:58:30+00:00,,104.5
169052,116518,93275,19877,456438,Complete,2024-12-04 08:28:18+00:00,2024-12-03 00:09:18+00:00,2024-12-07 00:57:18+00:00,,104.5
49327,34264,27619,19076,132985,Processing,2021-10-02 14:57:34+00:00,,,,104.5
74327,51440,41167,19515,200493,Processing,2026-01-25 20:11:57+00:00,,,,104.5
85332,59071,47209,23221,230201,Processing,2025-02-18 06:03:13+00:00,,,,104.5
114226,78882,63124,19196,308210,Processing,2023-12-05 22:42:02+00:00,,,,104.5
153453,105904,84719,19423,414302,Processing,2024-10-07 00:56:03+00:00,,,,104.5
181036,124729,99785,19196,488832,Processing,2025-09-13 00:53:33+00:00,,,,104.5
58918,40797,32773,19160,158888,Returned,2024-12-03 02:45:24+00:00,2024-12-01 03:48:08+00:00,2024-12-05 22:43:08+00:00,2024-12-07 23:05:08+00:00,104.5
61269,42412,34086,20141,165237,Returned,2025-04-03 21:21:58+00:00,2025-04-06 13:19:35+00:00,2025-04-08 15:02:35+00:00,2025-04-10 20:01:35+00:00,104.5
83973,58103,46411,19515,226513,Returned,2022-01-13 23:36:09+00:00,2022-01-16 12:44:37+00:00,2022-01-19 23:23:37+00:00,2022-01-21 20:42:37+00:00,104.5
115844,79973,64016,19423,312626,Returned,2025-02-23 19:42:09+00:00,2025-02-21 13:41:20+00:00,2025-02-22 16:45:20+00:00,2025-02-25 06:04:20+00:00,104.5
177596,122417,97899,19423,479543,Returned,2025-04-04 20:28:29+00:00,2025-04-05 15:07:31+00:00,2025-04-06 21:55:31+00:00,2025-04-07 10:47:31+00:00,104.5
11096,7716,6163,19196,29856,Shipped,2025-10-25 05:26:35+00:00,2025-10-25 16:14:08+00:00,,,104.5
27399,19012,15240,19877,73743,Shipped,2024-02-14 13:04:33+00:00,2024-02-11 16:50:40+00:00,,,104.5
28243,19600,15725,19196,76029,Shipped,2025-08-08 12:51:00+00:00,2025-08-11 04:55:25+00:00,,,104.5
70452,48701,39025,18991,189994,Shipped,2025-11-14 09:05:16+00:00,2025-11-13 15:45:13+00:00,,,104.5
70733,48902,39185,19076,190763,Shipped,2024-11-17 07:34:35+00:00,2024-11-14 11:49:13+00:00,,,104.5
75357,52149,41746,19515,203287,Shipped,2024-02-27 22:06:37+00:00,2024-02-29 20:14:34+00:00,,,104.5
83992,58118,46420,23221,226565,Shipped,2024-06-03 13:04:59+00:00,2024-06-03 19:33:57+00:00,,,104.5
94409,65292,52266,20141,254725,Shipped,2022-06-24 11:39:16+00:00,2022-06-24 22:29:07+00:00,,,104.5
104876,72452,57974,19196,283068,Shipped,2024-08-25 17:47:06+00:00,2024-08-25 05:36:48+00:00,,,104.5
117761,81297,65074,18991,317803,Shipped,2026-01-19 19:51:18+00:00,2026-01-17 02:56:54+00:00,,,104.5
126316,87134,69762,19160,340948,Shipped,2025-08-15 03:48:58+00:00,2025-08-16 03:11:33+00:00,,,104.5
127337,87817,70283,19076,343730,Shipped,2024-10-23 23:59:36+00:00,2024-10-23 02:09:54+00:00,,,104.5
139448,96200,76935,19196,376463,Shipped,2024-08-18 08:51:01+00:00,2024-08-19 17:27:47+00:00,,,104.5
153767,106110,84877,18991,415139,Shipped,2025-03-20 14:25:09+00:00,2025-03-22 04:53:43+00:00,,,104.5
156092,107688,86177,19877,421457,Shipped,2023-12-28 16:13:13+00:00,2023-12-31 05:45:03+00:00,,,104.5
172854,119152,95367,19423,466645,Shipped,2021-04-27 15:10:35+00:00,2021-04-26 01:54:42+00:00,,,104.5
178473,123025,98374,19196,481928,Shipped,2023-06-10 12:03:34+00:00,2023-06-11 00:24:19+00:00,,,104.5
33062,22922,18427,23981,89112,Cancelled,2025-07-26 14:57:29+00:00,,,,104.56
157005,108311,86674,23981,423921,Complete,2026-01-09 11:39:37+00:00,2026-01-09 15:49:24+00:00,2026-01-12 19:30:24+00:00,,104.56
51467,35748,28804,23981,138769,Processing,2025-09-16 14:54:39+00:00,,,,104.56
35195,24396,19615,23981,94947,Returned,2026-01-24 10:35:40+00:00,2026-01-25 05:33:46+00:00,2026-01-29 17:13:46+00:00,2026-01-29 20:18:46+00:00,104.56
82862,57358,45823,23981,223544,Returned,2024-01-10 09:50:30+00:00,2024-01-11 19:10:05+00:00,2024-01-13 11:28:05+00:00,2024-01-13 17:15:05+00:00,104.56
60850,42126,33865,23981,164111,Shipped,2021-06-30 00:20:41+00:00,2021-07-01 21:03:47+00:00,,,104.56
