order_id,user_id,status,created_at,returned_at,shipped_at,delivered_at,num_of_item,sale_price,cost,profit
60961,48757,Shipped,2023-02-08 14:42:25+00:00,,2023-02-11 08:52:25+00:00,,1,94.95,43.77,51.18
60968,48764,Shipped,2024-10-31 08:40:33+00:00,,2024-11-02 17:10:33+00:00,,1,43.99,24.15,19.84
60969,48764,Shipped,2021-03-09 15:36:37+00:00,,2021-03-11 23:54:37+00:00,,2,73.98,41.82,32.16
60977,48774,Shipped,2025-06-24 23:53:55+00:00,,2025-06-27 10:34:55+00:00,,1,35.0,17.15,17.85
60997,48793,Shipped,2024-11-13 10:06:18+00:00,,2024-11-15 01:16:18+00:00,,2,50.98,25.09,25.89
61009,48804,Shipped,2025-04-03 05:17:26+00:00,,2025-04-05 13:46:26+00:00,,1,49.5,25.34,24.16
61016,48809,Shipped,2025-10-31 10:41:05+00:00,,2025-11-03 09:10:05+00:00,,2,89.68,38.74,50.94
61017,48810,Shipped,2024-04-29 23:35:13+00:00,,2024-05-02 05:44:13+00:00,,4,226.67000000000002,111.71,114.96
61028,48820,Shipped,2025-06-02 20:57:36+00:00,,2025-06-03 15:56:36+00:00,,1,82.12,38.19,43.93
61055,48840,Shipped,2026-01-01 11:12:39+00:00,,2026-01-02 20:36:39+00:00,,1,15.06,6.48,8.58
61057,48844,Shipped,2025-08-21 20:57:21+00:00,,2025-08-21 21:21:21+00:00,,4,254.31,128.69,125.62
61058,48844,Shipped,2025-08-16 00:00:45+00:00,,2025-08-17 07:15:45+00:00,,1,8.99,3.54,5.45
61068,48853,Shipped,2022-01-07 21:05:33+00:00,,2022-01-09 02:01:33+00:00,,2,65.9,33.51,32.39
61072,48857,Shipped,2025-11-18 09:59:13+00:00,,2025-11-21 04:37:13+00:00,,1,89.0,34.09,54.91
61075,48860,Shipped,2025-12-19 20:14:06+00:00,,2025-12-20 01:24:06+00:00,,1,59.9,31.69,28.21
61087,48872,Shipped,2024-08-31 11:11:48+00:00,,2024-09-02 12:32:48+00:00,,1,8.0,4.64,3.36
61088,48872,Shipped,2023-07-26 18:34:26+00:00,,2023-07-27 02:52:26+00:00,,1,29.99,12.93,17.06
61092,48878,Shipped,2025-08-08 16:44:58+00:00,,2025-08-10 09:25:58+00:00,,1,59.99,30.65,29.34
61104,48889,Shipped,2022-02-09 21:40:55+00:00,,2022-02-11 00:43:55+00:00,,1,38.74,20.57,18.17
61119,48901,Shipped,2026-01-27 10:50:22+00:00,,2026-01-29 01:16:22+00:00,,1,24.99,15.14,9.85
61121,48902,Shipped,2025-08-10 08:25:48+00:00,,2025-08-13 01:17:48+00:00,,2,447.94,171.11,276.83
61124,48905,Shipped,2025-08-01 10:23:47+00:00,,2025-08-02 10:09:47+00:00,,1,63.99,35.0,28.99
61125,48905,Shipped,2025-08-27 07:55:21+00:00,,2025-08-28 11:21:21+00:00,,1,16.99,10.23,6.76
61126,48905,Shipped,2025-09-09 20:14:29+00:00,,2025-09-11 03:57:29+00:00,,3,161.57999999999998,74.17,87.41
61127,48905,Shipped,2025-07-25 12:37:53+00:00,,2025-07-25 22:39:53+00:00,,4,107.54,51.85,55.69
61142,48920,Shipped,2025-09-28 19:40:16+00:00,,2025-10-01 09:32:16+00:00,,1,187.6,100.74,86.86
61144,48921,Shipped,2025-10-23 00:50:41+00:00,,2025-10-23 21:35:41+00:00,,1,29.0,12.32,16.68
61154,48928,Shipped,2025-08-27 14:50:10+00:00,,2025-08-28 06:29:10+00:00,,1,29.5,14.87,14.63
61162,48937,Shipped,2025-03-01 10:44:55+00:00,,2025-03-04 03:02:55+00:00,,2,46.94,19.59,27.35
61163,48937,Shipped,2024-12-02 10:07:56+00:00,,2024-12-03 23:41:56+00:00,,1,129.5,58.79,70.71
61164,48937,Shipped,2024-12-31 18:24:33+00:00,,2025-01-02 12:25:33+00:00,,1,50.0,27.0,23.0
61165,48938,Shipped,2025-12-16 10:31:25+00:00,,2025-12-18 12:19:25+00:00,,2,53.84,23.53,30.31
61166,48939,Shipped,2022-03-31 07:21:33+00:00,,2022-04-01 00:23:33+00:00,,1,25.0,12.97,12.03
61173,48942,Shipped,2024-05-23 18:50:31+00:00,,2024-05-26 10:59:31+00:00,,1,21.95,7.77,14.18
61185,48953,Shipped,2021-10-09 22:12:50+00:00,,2021-10-10 16:30:50+00:00,,1,89.95,32.56,57.39
61189,48955,Shipped,2025-01-13 17:33:42+00:00,,2025-01-14 05:18:42+00:00,,1,75.0,33.53,41.47
61194,48960,Shipped,2026-02-07 17:04:57+00:00,,2026-02-10 03:54:57+00:00,,3,182.78,99.11,83.67
61196,48962,Shipped,2026-02-14 14:42:54+00:00,,2026-02-16 03:43:54+00:00,,1,40.0,18.0,22.0
61199,48964,Shipped,2024-09-02 20:51:10+00:00,,2024-09-05 03:07:10+00:00,,1,35.5,18.92,16.58
61226,48984,Shipped,2025-12-11 22:20:24+00:00,,2025-12-13 09:04:24+00:00,,1,59.0,28.26,30.74
61242,48996,Shipped,2025-08-30 02:24:34+00:00,,2025-09-01 18:01:34+00:00,,1,74.98,32.84,42.14
61247,48999,Shipped,2025-10-14 04:51:36+00:00,,2025-10-14 20:46:36+00:00,,2,96.95,53.64,43.31
61249,49001,Shipped,2024-05-09 12:53:40+00:00,,2024-05-11 17:19:40+00:00,,1,59.99,25.44,34.55
61259,49013,Shipped,2022-04-04 02:13:47+00:00,,2022-04-06 21:39:47+00:00,,1,52.53,28.16,24.37
61266,49016,Shipped,2022-11-22 11:17:31+00:00,,2022-11-22 13:30:31+00:00,,4,238.43,112.4,126.03
61272,49020,Shipped,2022-02-13 00:10:26+00:00,,2022-02-15 08:53:26+00:00,,1,11.99,5.96,6.03
61303,49041,Shipped,2020-08-30 17:28:11+00:00,,2020-09-01 16:58:11+00:00,,1,20.95,12.11,8.84
61304,49042,Shipped,2023-05-14 11:49:20+00:00,,2023-05-14 12:11:20+00:00,,4,276.32,146.36,129.96
61313,49051,Shipped,2024-12-28 23:07:53+00:00,,2024-12-29 12:11:53+00:00,,1,169.0,91.6,77.4
61322,49059,Shipped,2024-11-02 02:23:31+00:00,,2024-11-04 16:14:31+00:00,,1,49.0,27.49,21.51
61324,49062,Shipped,2023-05-09 13:30:12+00:00,,2023-05-11 18:25:12+00:00,,1,199.99,95.8,104.19
61327,49065,Shipped,2025-07-16 10:44:33+00:00,,2025-07-17 16:52:33+00:00,,1,41.33,23.02,18.31
61341,49076,Shipped,2024-11-10 10:34:39+00:00,,2024-11-11 20:30:39+00:00,,3,142.98,63.06,79.92
61343,49076,Shipped,2024-12-19 13:03:39+00:00,,2024-12-22 10:29:39+00:00,,2,71.0,35.84,35.16
61354,49081,Shipped,2025-06-28 18:06:00+00:00,,2025-06-30 23:47:00+00:00,,1,15.87,6.3,9.57
61362,49086,Shipped,2026-01-29 12:33:56+00:00,,2026-01-31 11:15:56+00:00,,2,70.59,28.58,42.01
61365,49089,Shipped,2026-02-14 21:25:50+00:00,,2026-02-15 05:45:50+00:00,,1,84.95,47.83,37.12
61370,49093,Shipped,2025-08-13 06:02:48+00:00,,2025-08-14 17:28:48+00:00,,4,124.35000000000001,70.89,53.46
61371,49094,Shipped,2021-09-01 06:57:48+00:00,,2021-09-03 12:42:48+00:00,,2,91.94,42.17,49.77
61373,49096,Shipped,2024-02-19 09:32:42+00:00,,2024-02-22 04:00:42+00:00,,2,195.95,98.27,97.68
61385,49103,Shipped,2025-03-21 17:16:23+00:00,,2025-03-22 12:11:23+00:00,,1,20.95,11.98,8.97
61386,49104,Shipped,2025-10-19 16:14:47+00:00,,2025-10-20 19:12:47+00:00,,3,96.24000000000001,43.61,52.63
61387,49105,Shipped,2020-09-01 10:11:42+00:00,,2020-09-03 13:11:42+00:00,,1,30.0,15.21,14.79
61405,49117,Shipped,2025-07-09 21:22:49+00:00,,2025-07-11 14:43:49+00:00,,1,9.96,6.29,3.67
61407,49118,Shipped,2025-12-04 21:35:02+00:00,,2025-12-07 19:34:02+00:00,,1,13.49,5.17,8.32
61409,49118,Shipped,2024-06-24 22:57:12+00:00,,2024-06-26 05:53:12+00:00,,3,96.95,48.94,48.01
61412,49121,Shipped,2026-01-15 10:51:09+00:00,,2026-01-16 01:23:09+00:00,,1,39.5,19.16,20.34
61413,49121,Shipped,2025-12-20 23:33:20+00:00,,2025-12-23 21:55:20+00:00,,1,13.9,8.53,5.37
61438,49139,Shipped,2025-08-28 06:37:07+00:00,,2025-08-31 05:55:07+00:00,,1,45.99,21.16,24.83
61441,49141,Shipped,2025-10-02 11:34:58+00:00,,2025-10-04 06:57:58+00:00,,1,59.5,34.87,24.63
61453,49152,Shipped,2024-11-05 10:31:52+00:00,,2024-11-06 17:57:52+00:00,,1,40.0,17.4,22.6
61454,49152,Shipped,2025-02-12 05:41:31+00:00,,2025-02-13 19:10:31+00:00,,1,45.0,25.78,19.22
61470,49161,Shipped,2021-02-06 08:55:22+00:00,,2021-02-06 21:50:22+00:00,,1,19.99,7.48,12.51
61496,49181,Shipped,2025-03-29 21:40:30+00:00,,2025-03-31 03:54:30+00:00,,1,45.1,17.05,28.05
61502,49184,Shipped,2025-06-15 21:08:37+00:00,,2025-06-17 04:16:37+00:00,,4,359.99,175.05,184.94
61507,49189,Shipped,2020-04-29 15:26:43+00:00,,2020-05-02 09:52:43+00:00,,1,25.0,11.17,13.83
61534,49212,Shipped,2025-05-07 22:00:53+00:00,,2025-05-10 06:13:53+00:00,,1,25.99,9.85,16.14
61539,49217,Shipped,2023-10-01 07:04:05+00:00,,2023-10-03 17:49:05+00:00,,1,30.0,15.72,14.28
61540,49217,Shipped,2025-01-29 23:05:40+00:00,,2025-02-01 12:37:40+00:00,,1,79.5,38.24,41.26
61545,49224,Shipped,2024-01-16 20:01:02+00:00,,2024-01-17 22:15:02+00:00,,2,33.01,14.66,18.35
61546,49225,Shipped,2026-01-12 20:45:47+00:00,,2026-01-13 00:13:47+00:00,,1,72.0,42.55,29.45
61550,49230,Shipped,2025-06-28 14:52:37+00:00,,2025-07-01 07:19:37+00:00,,1,155.0,94.55,60.45
61552,49230,Shipped,2024-05-27 20:01:12+00:00,,2024-05-28 17:55:12+00:00,,1,3.46,1.39,2.07
61556,49233,Shipped,2023-10-13 07:47:19+00:00,,2023-10-16 07:29:19+00:00,,1,59.45,37.1,22.35
61562,49241,Shipped,2020-08-11 01:33:56+00:00,,2020-08-13 18:10:56+00:00,,1,89.95,37.78,52.17
61572,49252,Shipped,2023-10-28 20:09:47+00:00,,2023-10-29 03:32:47+00:00,,1,120.0,59.28,60.72
61580,49258,Shipped,2021-10-11 14:53:26+00:00,,2021-10-12 00:57:26+00:00,,1,34.3,14.92,19.38
61583,49260,Shipped,2026-01-19 07:42:38+00:00,,2026-01-21 15:09:38+00:00,,1,120.0,63.0,57.0
61584,49261,Shipped,2022-12-04 11:34:01+00:00,,2022-12-07 07:08:01+00:00,,1,27.95,12.05,15.9
61585,49263,Shipped,2022-11-01 16:16:40+00:00,,2022-11-03 10:40:40+00:00,,1,45.0,19.08,25.92
61588,49263,Shipped,2025-02-26 21:07:49+00:00,,2025-03-01 16:54:49+00:00,,1,49.5,25.59,23.91
61601,49273,Shipped,2026-01-04 23:23:09+00:00,,2026-01-05 23:15:09+00:00,,1,12.0,7.09,4.91
61605,49276,Shipped,2024-04-24 21:21:13+00:00,,2024-04-25 05:28:13+00:00,,1,220.0,117.7,102.3
61610,49281,Shipped,2024-06-25 13:10:16+00:00,,2024-06-26 03:34:16+00:00,,1,18.0,8.66,9.34
61617,49290,Shipped,2023-09-12 00:10:12+00:00,,2023-09-12 20:06:12+00:00,,1,27.0,11.58,15.42
61626,49295,Shipped,2024-02-11 16:29:04+00:00,,2024-02-11 18:09:04+00:00,,1,24.0,11.81,12.19
61647,49314,Shipped,2024-04-14 03:57:17+00:00,,2024-04-15 08:33:17+00:00,,1,55.0,28.38,26.62
61651,49318,Shipped,2026-02-13 12:05:50+00:00,,2026-02-16 08:41:50+00:00,,1,10.99,4.33,6.66
61653,49320,Shipped,2023-12-15 00:31:39+00:00,,2023-12-15 05:20:39+00:00,,2,59.64,27.53,32.11
61660,49324,Shipped,2021-08-18 12:59:24+00:00,,2021-08-19 20:53:24+00:00,,1,157.89,58.42,99.47
61664,49325,Shipped,2024-03-23 06:26:44+00:00,,2024-03-25 04:01:44+00:00,,2,240.0,117.25,122.75
61669,49332,Shipped,2023-02-18 04:09:09+00:00,,2023-02-20 01:25:09+00:00,,1,21.87,11.13,10.74
61671,49334,Shipped,2023-12-30 06:43:18+00:00,,2023-12-30 13:48:18+00:00,,1,35.72,19.22,16.5
61672,49335,Shipped,2025-07-22 11:22:20+00:00,,2025-07-24 13:37:20+00:00,,2,89.45,48.55,40.9
61675,49337,Shipped,2021-04-21 10:37:14+00:00,,2021-04-21 12:53:14+00:00,,1,276.32,120.2,156.12
61676,49337,Shipped,2024-11-22 13:07:42+00:00,,2024-11-23 07:17:42+00:00,,1,15.0,9.39,5.61
61689,49348,Shipped,2022-12-26 01:59:27+00:00,,2022-12-26 05:58:27+00:00,,1,59.99,21.42,38.57
61700,49356,Shipped,2025-07-20 07:46:15+00:00,,2025-07-22 06:46:15+00:00,,2,119.97999999999999,50.73,69.25
61704,49360,Shipped,2024-12-10 00:56:06+00:00,,2024-12-10 20:07:06+00:00,,3,72.45,29.11,43.34
61707,49362,Shipped,2023-08-22 22:22:30+00:00,,2023-08-23 17:44:30+00:00,,4,241.48,116.37,125.11
61717,49373,Shipped,2025-05-29 16:39:34+00:00,,2025-05-30 23:39:34+00:00,,1,349.17,180.52,168.65
61718,49373,Shipped,2025-06-23 03:19:27+00:00,,2025-06-24 21:07:27+00:00,,1,33.88,12.81,21.07
61719,49374,Shipped,2026-01-08 11:34:00+00:00,,2026-01-10 21:45:00+00:00,,2,298.95,137.59,161.36
61733,49387,Shipped,2025-08-28 16:49:15+00:00,,2025-08-30 18:20:15+00:00,,1,106.95,47.06,59.89
61758,49406,Shipped,2025-12-15 02:32:50+00:00,,2025-12-16 14:24:50+00:00,,1,24.99,12.2,12.79
61764,49409,Shipped,2022-06-28 21:28:19+00:00,,2022-07-01 19:40:19+00:00,,1,89.99,33.57,56.42
61766,49409,Shipped,2024-06-30 05:57:26+00:00,,2024-07-02 21:40:26+00:00,,1,64.95,34.81,30.14
61767,49410,Shipped,2022-03-24 16:02:27+00:00,,2022-03-25 18:07:27+00:00,,1,209.99,90.93,119.06
61771,49415,Shipped,2024-08-10 23:28:18+00:00,,2024-08-11 04:31:18+00:00,,1,23.99,12.71,11.28
61775,49419,Shipped,2025-04-03 05:23:34+00:00,,2025-04-04 07:16:34+00:00,,2,91.99,52.23,39.76
61780,49424,Shipped,2025-11-20 20:55:09+00:00,,2025-11-21 08:33:09+00:00,,1,79.99,38.96,41.03
61800,49446,Shipped,2024-03-16 03:34:15+00:00,,2024-03-17 16:28:15+00:00,,2,125.0,50.49,74.51
61811,49455,Shipped,2025-09-01 23:04:35+00:00,,2025-09-02 19:01:35+00:00,,1,25.0,15.05,9.95
61814,49455,Shipped,2025-12-26 02:41:37+00:00,,2025-12-26 13:19:37+00:00,,1,48.0,27.55,20.45
61816,49456,Shipped,2022-01-08 15:32:44+00:00,,2022-01-08 16:12:44+00:00,,1,150.75,62.11,88.64
61827,49463,Shipped,2025-02-23 17:51:31+00:00,,2025-02-26 12:08:31+00:00,,1,56.98,31.28,25.7
61834,49466,Shipped,2023-07-18 04:23:12+00:00,,2023-07-20 01:59:12+00:00,,1,29.41,16.15,13.26
61835,49468,Shipped,2023-10-02 08:18:14+00:00,,2023-10-05 07:44:14+00:00,,1,34.0,19.48,14.52
61840,49471,Shipped,2024-09-15 19:29:09+00:00,,2024-09-17 22:13:09+00:00,,2,118.99,50.63,68.36
61841,49471,Shipped,2024-09-04 15:46:27+00:00,,2024-09-05 15:34:27+00:00,,3,91.98,43.12,48.86
61843,49471,Shipped,2021-09-28 11:13:11+00:00,,2021-09-30 11:46:11+00:00,,1,36.95,15.11,21.84
61848,49474,Shipped,2026-01-25 16:05:19+00:00,,2026-01-28 11:54:19+00:00,,1,39.6,23.44,16.16
61850,49476,Shipped,2021-02-23 10:17:04+00:00,,2021-02-26 03:40:04+00:00,,4,162.98,67.33,95.65
61877,49495,Shipped,2025-12-04 08:12:45+00:00,,2025-12-06 20:40:45+00:00,,1,265.0,113.15,151.85
61882,49500,Shipped,2023-05-16 20:10:21+00:00,,2023-05-17 23:01:21+00:00,,1,52.0,30.42,21.58
61885,49502,Shipped,2024-12-30 17:49:57+00:00,,2024-12-31 07:41:57+00:00,,1,398.0,151.24,246.76
61889,49505,Shipped,2024-01-10 09:20:57+00:00,,2024-01-11 23:52:57+00:00,,1,424.5,174.47,250.03
61914,49526,Shipped,2024-05-25 02:03:09+00:00,,2024-05-25 19:42:09+00:00,,1,42.0,16.3,25.7
61922,49531,Shipped,2023-01-24 06:17:07+00:00,,2023-01-26 15:26:07+00:00,,1,70.95,41.36,29.59
61930,49537,Shipped,2020-04-05 16:51:45+00:00,,2020-04-05 17:41:45+00:00,,1,14.99,5.26,9.73
61932,49538,Shipped,2024-03-22 10:55:52+00:00,,2024-03-25 10:01:52+00:00,,1,163.95,82.96,80.99
61941,49543,Shipped,2023-09-28 02:16:50+00:00,,2023-09-29 15:03:50+00:00,,1,16.5,6.35,10.15
61942,49544,Shipped,2025-06-10 00:34:05+00:00,,2025-06-11 17:28:05+00:00,,2,101.99000000000001,45.59,56.4
61944,49547,Shipped,2024-07-29 00:44:13+00:00,,2024-07-30 14:17:13+00:00,,2,82.99000000000001,44.44,38.55
61947,49547,Shipped,2022-07-09 14:02:01+00:00,,2022-07-09 23:38:01+00:00,,1,30.0,17.88,12.12
61948,49548,Shipped,2021-01-06 20:28:11+00:00,,2021-01-08 12:02:11+00:00,,2,35.49,20.84,14.65
61976,49570,Shipped,2024-09-15 09:01:18+00:00,,2024-09-15 19:49:18+00:00,,1,63.6,37.02,26.58
61981,49575,Shipped,2024-09-25 01:13:54+00:00,,2024-09-26 03:30:54+00:00,,1,186.95,93.1,93.85
61988,49581,Shipped,2026-02-05 17:05:46+00:00,,2026-02-08 13:26:46+00:00,,1,17.99,11.08,6.91
61995,49587,Shipped,2023-02-04 05:04:16+00:00,,2023-02-06 17:44:16+00:00,,1,68.99,30.91,38.08
61999,49591,Shipped,2025-07-10 19:37:35+00:00,,2025-07-11 10:28:35+00:00,,4,282.09,122.65,159.44
62000,49592,Shipped,2024-11-13 08:29:26+00:00,,2024-11-14 02:59:26+00:00,,2,65.99,28.93,37.06
62018,49605,Shipped,2023-01-30 00:33:48+00:00,,2023-02-01 02:52:48+00:00,,1,49.5,26.63,22.87
62019,49605,Shipped,2023-03-08 16:44:13+00:00,,2023-03-08 23:57:13+00:00,,1,30.7,17.04,13.66
62024,49610,Shipped,2023-01-13 12:18:08+00:00,,2023-01-16 01:37:08+00:00,,2,294.5,127.93,166.57
62027,49614,Shipped,2024-08-27 06:17:55+00:00,,2024-08-27 14:40:55+00:00,,1,55.0,28.54,26.46
62029,49614,Shipped,2024-03-21 13:52:37+00:00,,2024-03-23 14:55:37+00:00,,4,198.48,83.81,114.67
62039,49627,Shipped,2024-06-14 02:32:54+00:00,,2024-06-17 00:39:54+00:00,,1,46.99,20.91,26.08
62041,49628,Shipped,2025-07-22 07:56:27+00:00,,2025-07-22 08:10:27+00:00,,1,25.0,13.67,11.33
62051,49635,Shipped,2020-05-24 07:25:20+00:00,,2020-05-26 17:46:20+00:00,,1,19.99,8.9,11.09
62060,49640,Shipped,2025-12-25 08:57:34+00:00,,2025-12-26 03:07:34+00:00,,1,36.4,14.34,22.06
62061,49640,Shipped,2023-10-01 02:56:04+00:00,,2023-10-01 09:14:04+00:00,,2,87.53999999999999,42.03,45.51
62064,49645,Shipped,2022-05-10 19:11:19+00:00,,2022-05-13 05:47:19+00:00,,4,267.78000000000003,109.73,158.05
62065,49645,Shipped,2024-02-02 15:47:00+00:00,,2024-02-03 02:24:00+00:00,,1,39.88,19.66,20.22
62066,49645,Shipped,2024-01-02 19:09:26+00:00,,2024-01-05 17:29:26+00:00,,2,73.98,33.7,40.28
62083,49661,Shipped,2023-04-23 10:21:23+00:00,,2023-04-23 16:43:23+00:00,,3,131.85,69.08,62.77
62084,49662,Shipped,2024-07-10 22:05:42+00:00,,2024-07-12 05:10:42+00:00,,1,25.0,10.62,14.38
62086,49664,Shipped,2024-11-25 00:20:29+00:00,,2024-11-27 12:18:29+00:00,,1,119.95,52.78,67.17
62091,49666,Shipped,2024-09-04 21:57:56+00:00,,2024-09-07 01:50:56+00:00,,3,172.45,97.55,74.9
62095,49669,Shipped,2024-07-03 02:36:36+00:00,,2024-07-04 21:22:36+00:00,,1,25.0,11.03,13.97
62097,49669,Shipped,2025-10-29 16:36:09+00:00,,2025-10-31 16:57:09+00:00,,1,69.95,29.59,40.36
62104,49674,Shipped,2023-10-14 17:04:43+00:00,,2023-10-16 16:56:43+00:00,,1,64.95,40.85,24.1
62105,49675,Shipped,2026-01-17 12:30:53+00:00,,2026-01-17 15:31:53+00:00,,1,33.95,21.63,12.32
62106,49675,Shipped,2025-12-15 11:06:25+00:00,,2025-12-18 06:26:25+00:00,,1,46.95,27.0,19.95
62108,49675,Shipped,2025-11-27 18:47:16+00:00,,2025-11-29 04:25:16+00:00,,1,24.99,13.49,11.5
62120,49684,Shipped,2025-04-08 19:41:47+00:00,,2025-04-10 23:03:47+00:00,,1,38.0,15.62,22.38
62126,49688,Shipped,2026-02-14 11:18:34+00:00,,2026-02-16 21:09:34+00:00,,1,282.0,153.41,128.59
62133,49696,Shipped,2025-06-10 14:49:54+00:00,,2025-06-11 23:21:54+00:00,,1,25.0,14.62,10.38
62135,49696,Shipped,2026-01-08 23:08:11+00:00,,2026-01-10 16:08:11+00:00,,2,344.95,141.0,203.95
62147,49702,Shipped,2024-12-05 10:46:35+00:00,,2024-12-06 22:13:35+00:00,,1,17.95,7.95,10.0
62153,49709,Shipped,2021-10-01 13:52:02+00:00,,2021-10-03 00:01:02+00:00,,1,12.0,7.18,4.82
62157,49714,Shipped,2021-12-28 03:53:49+00:00,,2021-12-30 18:51:49+00:00,,1,178.0,99.86,78.14
62168,49723,Shipped,2025-10-20 11:11:01+00:00,,2025-10-21 18:17:01+00:00,,1,32.5,15.67,16.83
62170,49725,Shipped,2024-02-17 14:38:33+00:00,,2024-02-19 06:12:33+00:00,,1,21.8,13.21,8.59
62180,49731,Shipped,2024-01-03 10:53:34+00:00,,2024-01-06 07:52:34+00:00,,1,49.99,23.6,26.39
62181,49732,Shipped,2022-02-24 19:23:10+00:00,,2022-02-26 18:03:10+00:00,,1,89.93,44.34,45.59
62183,49733,Shipped,2025-04-25 13:39:39+00:00,,2025-04-26 20:15:39+00:00,,2,75.0,39.35,35.65
62185,49733,Shipped,2025-07-21 04:03:19+00:00,,2025-07-21 20:32:19+00:00,,1,79.99,35.12,44.87
62189,49741,Shipped,2025-11-10 15:14:25+00:00,,2025-11-12 22:18:25+00:00,,1,79.45,45.05,34.4
62196,49749,Shipped,2022-01-22 05:12:21+00:00,,2022-01-24 16:39:21+00:00,,1,153.43,78.25,75.18
62213,49768,Shipped,2025-11-14 10:16:29+00:00,,2025-11-15 10:33:29+00:00,,1,29.99,13.23,16.76
62220,49774,Shipped,2025-10-19 21:45:32+00:00,,2025-10-22 20:24:32+00:00,,1,89.0,48.06,40.94
62239,49796,Shipped,2023-01-19 23:31:39+00:00,,2023-01-21 06:24:39+00:00,,1,25.0,11.35,13.65
62254,49809,Shipped,2022-05-05 10:04:59+00:00,,2022-05-06 17:15:59+00:00,,1,35.95,14.31,21.64
62266,49814,Shipped,2025-12-03 21:57:11+00:00,,2025-12-06 12:25:11+00:00,,1,68.0,28.02,39.98
62269,49817,Shipped,2026-02-03 16:18:46+00:00,,2026-02-03 22:48:46+00:00,,2,24.509999999999998,12.25,12.26
62273,49822,Shipped,2023-06-30 13:14:00+00:00,,2023-07-01 03:42:00+00:00,,4,389.53999999999996,190.39,199.15
62288,49834,Shipped,2026-01-28 08:44:01+00:00,,2026-01-30 12:59:01+00:00,,2,80.84,31.51,49.33
62290,49835,Shipped,2026-02-12 16:17:31+00:00,,2026-02-13 03:56:31+00:00,,1,80.0,30.48,49.52
62297,49839,Shipped,2025-02-23 12:52:47+00:00,,2025-02-25 22:19:47+00:00,,1,31.98,13.82,18.16
62302,49845,Shipped,2025-08-11 09:34:39+00:00,,2025-08-11 14:11:39+00:00,,2,303.0,129.62,173.38
62304,49849,Shipped,2025-05-15 23:19:24+00:00,,2025-05-18 06:07:24+00:00,,1,5.95,3.65,2.3
62307,49851,Shipped,2025-07-24 09:27:02+00:00,,2025-07-24 13:49:02+00:00,,4,225.55,120.65,104.9
62314,49858,Shipped,2024-06-28 09:36:02+00:00,,2024-06-30 16:47:02+00:00,,4,87.47,45.08,42.39
62317,49861,Shipped,2025-11-26 22:47:16+00:00,,2025-11-28 09:27:16+00:00,,1,36.0,14.08,21.92
62319,49861,Shipped,2022-11-21 23:38:05+00:00,,2022-11-23 02:09:05+00:00,,1,29.95,12.37,17.58
62334,49875,Shipped,2025-04-30 14:38:32+00:00,,2025-05-01 15:47:32+00:00,,1,68.6,26.14,42.46
62335,49875,Shipped,2022-03-04 16:47:54+00:00,,2022-03-07 06:26:54+00:00,,1,48.65,25.93,22.72
62336,49875,Shipped,2025-08-15 08:02:57+00:00,,2025-08-16 21:17:57+00:00,,1,20.99,12.55,8.44
62340,49878,Shipped,2023-02-21 11:16:51+00:00,,2023-02-23 14:45:51+00:00,,1,18.0,8.19,9.81
62358,49896,Shipped,2025-07-06 03:09:53+00:00,,2025-07-08 20:13:53+00:00,,1,25.53,12.02,13.51
62383,49915,Shipped,2022-05-11 02:41:19+00:00,,2022-05-11 03:41:19+00:00,,1,30.45,17.14,13.31
62401,49926,Shipped,2024-07-11 18:48:42+00:00,,2024-07-14 14:09:42+00:00,,1,54.0,34.94,19.06
62415,49933,Shipped,2022-03-10 05:34:00+00:00,,2022-03-12 09:23:00+00:00,,1,210.0,73.92,136.08
62425,49944,Shipped,2025-12-06 22:58:46+00:00,,2025-12-09 18:29:46+00:00,,3,65.89,31.59,34.3
62437,49951,Shipped,2024-01-20 21:08:40+00:00,,2024-01-22 15:44:40+00:00,,3,121.95,61.86,60.09
62438,49951,Shipped,2025-07-30 10:29:08+00:00,,2025-08-01 01:51:08+00:00,,2,60.44,27.46,32.98
62441,49953,Shipped,2023-03-07 00:46:49+00:00,,2023-03-07 08:19:49+00:00,,1,55.52,27.93,27.59
62442,49954,Shipped,2025-01-06 18:11:16+00:00,,2025-01-08 13:24:16+00:00,,1,54.0,26.57,27.43
62446,49959,Shipped,2021-07-31 17:18:26+00:00,,2021-08-03 04:13:26+00:00,,1,38.0,16.87,21.13
62448,49963,Shipped,2024-07-29 06:26:37+00:00,,2024-07-30 19:20:37+00:00,,2,84.86,43.29,41.57
62453,49967,Shipped,2023-11-25 13:42:09+00:00,,2023-11-27 20:39:09+00:00,,2,87.99,41.63,46.36
62468,49979,Shipped,2024-11-26 19:01:22+00:00,,2024-11-28 05:24:22+00:00,,2,67.99,30.65,37.34
62471,49981,Shipped,2023-09-23 13:23:05+00:00,,2023-09-24 15:27:05+00:00,,2,464.95,203.01,261.94
62472,49982,Shipped,2024-04-29 13:36:00+00:00,,2024-04-29 20:51:00+00:00,,2,64.45,36.59,27.86
62474,49984,Shipped,2021-06-28 15:12:34+00:00,,2021-06-30 17:23:34+00:00,,3,268.98,127.37,141.61
62480,49991,Shipped,2025-06-13 03:21:35+00:00,,2025-06-13 05:06:35+00:00,,1,29.5,14.6,14.9
62501,50008,Shipped,2026-01-25 05:13:25+00:00,,2026-01-26 13:52:25+00:00,,2,297.0,140.59,156.41
