id,product_id,product_distribution_center_id,in_stock,month_year_creation,days_in_stock
304856,1413,9,1,Apr 2022,
304857,1413,9,1,Dec 2024,
316127,1413,9,0,Jan 2019,41.0
316128,1413,9,1,Oct 2025,
486650,1413,9,0,Mar 2022,45.0
486651,1413,9,1,Dec 2023,
11311,19111,6,0,Mar 2023,10.0
11312,19111,6,1,Feb 2020,
11313,19111,6,1,Apr 2023,
60194,19111,6,0,Oct 2024,48.0
60195,19111,6,1,Feb 2024,
60196,19111,6,1,Apr 2024,
79747,19111,6,0,May 2025,40.0
79748,19111,6,1,Dec 2023,
205067,19111,6,0,Aug 2023,38.0
205068,19111,6,1,Jun 2021,
205069,19111,6,1,Oct 2020,
205070,19111,6,1,Sep 2020,
208050,19111,6,0,Mar 2025,1.0
208051,19111,6,1,Sep 2025,
357699,19111,6,0,Nov 2025,6.0
357700,19111,6,1,Nov 2023,
357701,19111,6,1,Jun 2020,
357702,19111,6,1,Aug 2021,
454023,19111,6,0,Sep 2023,51.0
454024,19111,6,1,Aug 2025,
489605,19111,6,0,Feb 2025,9.0
489606,19111,6,1,Nov 2023,
13442,19786,6,0,Oct 2023,18.0
13443,19786,6,1,Dec 2022,
13444,19786,6,1,Dec 2022,
13445,19786,6,1,May 2021,
107323,19786,6,0,Dec 2025,25.0
107324,19786,6,1,Oct 2024,
107325,19786,6,1,Nov 2022,
107326,19786,6,1,Jan 2024,
303731,19786,6,0,Apr 2025,7.0
303732,19786,6,1,Jul 2025,
321328,19786,6,0,Jul 2023,45.0
321329,19786,6,1,Nov 2023,
382816,19786,6,0,Aug 2023,0.0
382817,19786,6,1,Mar 2021,
382818,19786,6,1,May 2022,
20012,19260,6,0,Feb 2025,40.0
20013,19260,6,1,Jan 2020,
45169,19260,6,0,Nov 2025,56.0
45170,19260,6,1,Dec 2022,
45171,19260,6,1,May 2021,
117191,19260,6,0,Jun 2025,22.0
117192,19260,6,1,Apr 2024,
117193,19260,6,1,May 2022,
148947,19260,6,0,Jul 2025,28.0
148948,19260,6,1,Feb 2024,
271653,19260,6,0,Oct 2025,20.0
271654,19260,6,1,May 2022,
271655,19260,6,1,Feb 2022,
271656,19260,6,1,Jan 2021,
318842,19260,6,0,Oct 2021,39.0
318843,19260,6,1,Apr 2020,
318844,19260,6,1,Feb 2025,
324584,19260,6,0,Jan 2026,3.0
324585,19260,6,1,Feb 2025,
324586,19260,6,1,May 2024,
324587,19260,6,1,Jan 2021,
385149,19260,6,0,Sep 2025,20.0
385150,19260,6,1,Feb 2025,
419092,19260,6,0,Apr 2024,40.0
419093,19260,6,1,Feb 2020,
419094,19260,6,1,Jan 2025,
133419,19566,6,0,Nov 2025,28.0
133420,19566,6,1,Jun 2025,
133421,19566,6,1,Oct 2020,
135744,19566,6,0,Nov 2024,4.0
135745,19566,6,1,Oct 2022,
135746,19566,6,1,Apr 2020,
135747,19566,6,1,Jun 2025,
162306,19566,6,0,Sep 2024,1.0
162307,19566,6,1,Jun 2021,
162308,19566,6,1,Jan 2023,
243246,19566,6,0,Jan 2022,40.0
243247,19566,6,1,Apr 2022,
311479,19566,6,0,Jan 2025,16.0
311480,19566,6,1,Jan 2023,
311481,19566,6,1,Aug 2024,
360931,19566,6,0,Dec 2025,8.0
360932,19566,6,1,Jan 2026,
368097,19566,6,0,Oct 2025,24.0
368098,19566,6,1,Nov 2023,
388192,19566,6,0,Jan 2026,0.0
388193,19566,6,1,Mar 2023,
3011,19298,6,0,May 2020,57.0
3012,19298,6,1,Jun 2023,
23132,19298,6,0,Oct 2024,49.0
23133,19298,6,1,May 2022,
77592,19298,6,0,Jun 2024,17.0
77593,19298,6,1,Mar 2023,
91814,19298,6,0,Jun 2024,21.0
91815,19298,6,1,Jun 2025,
91816,19298,6,1,Jun 2025,
156739,19298,6,0,Nov 2024,59.0
156740,19298,6,1,Sep 2025,
233467,19298,6,0,Sep 2023,28.0
233468,19298,6,1,Feb 2020,
233469,19298,6,1,Apr 2023,
258515,19298,6,0,May 2025,46.0
258516,19298,6,1,Mar 2024,
276311,19298,6,0,Oct 2023,32.0
276312,19298,6,1,Nov 2025,
276313,19298,6,1,Jun 2023,
436886,19298,6,0,Nov 2020,59.0
436887,19298,6,1,Jul 2021,
49884,19674,6,0,Dec 2024,39.0
49885,19674,6,1,Apr 2024,
64928,19674,6,0,Nov 2025,27.0
64929,19674,6,1,Jan 2024,
64930,19674,6,1,Dec 2021,
64931,19674,6,1,Aug 2023,
212796,19674,6,0,Feb 2025,15.0
212797,19674,6,1,Nov 2021,
212798,19674,6,1,Jan 2022,
311447,19674,6,0,Jan 2026,33.0
311448,19674,6,1,Mar 2025,
311449,19674,6,1,Jan 2021,
44391,19479,6,0,Feb 2022,13.0
44392,19479,6,1,Oct 2025,
86135,19479,6,0,Aug 2025,49.0
86136,19479,6,1,Dec 2020,
86137,19479,6,1,Oct 2025,
86138,19479,6,1,Sep 2020,
166209,19479,6,0,Sep 2021,4.0
166210,19479,6,1,May 2024,
166211,19479,6,1,Oct 2023,
213518,19479,6,0,May 2024,44.0
213519,19479,6,1,Feb 2020,
213520,19479,6,1,Oct 2020,
217965,19479,6,0,Aug 2025,15.0
217966,19479,6,1,Mar 2023,
233279,19479,6,0,Jun 2021,35.0
233280,19479,6,1,Jan 2026,
233281,19479,6,1,Jun 2020,
233282,19479,6,1,Jul 2021,
307429,19479,6,0,Jan 2024,2.0
307430,19479,6,1,Feb 2025,
313518,19479,6,0,Jun 2022,24.0
313519,19479,6,1,Aug 2021,
313520,19479,6,1,Aug 2023,
322993,19479,6,0,Nov 2023,11.0
322994,19479,6,1,Mar 2023,
322995,19479,6,1,Aug 2021,
322996,19479,6,1,Feb 2021,
330052,19479,6,0,Dec 2024,17.0
330053,19479,6,1,Jan 2020,
215203,19481,6,0,Sep 2025,53.0
215204,19481,6,1,Apr 2025,
215205,19481,6,1,Dec 2023,
215206,19481,6,1,Jan 2026,
107784,19682,6,0,Jan 2023,22.0
107785,19682,6,1,Sep 2025,
113082,19682,6,0,Dec 2025,39.0
113083,19682,6,1,May 2020,
113084,19682,6,1,Dec 2023,
113085,19682,6,1,Aug 2025,
122680,19682,6,0,Mar 2022,18.0
122681,19682,6,1,Jan 2021,
122682,19682,6,1,Jan 2020,
195894,19682,6,0,Oct 2025,34.0
195895,19682,6,1,Jun 2025,
239307,19682,6,0,Jul 2025,4.0
239308,19682,6,1,Aug 2025,
409637,19682,6,0,Mar 2022,30.0
409638,19682,6,1,Apr 2020,
409639,19682,6,1,Nov 2024,
435155,19682,6,0,Feb 2024,23.0
435156,19682,6,1,Nov 2021,
435157,19682,6,1,Dec 2023,
2880,18897,6,0,Oct 2025,11.0
2881,18897,6,1,Nov 2021,
49366,18897,6,0,Oct 2025,12.0
49367,18897,6,1,Jan 2025,
49368,18897,6,1,Feb 2023,
49369,18897,6,1,Jul 2022,
214271,18897,6,0,Jan 2021,41.0
214272,18897,6,1,Aug 2021,
214273,18897,6,1,Jun 2020,
260784,18897,6,0,Jun 2025,17.0
260785,18897,6,1,Mar 2025,
260786,18897,6,1,May 2025,
296585,18897,6,0,Feb 2026,2.0
296586,18897,6,1,Feb 2023,
296587,18897,6,1,Mar 2024,
320840,18897,6,0,May 2022,51.0
320841,18897,6,1,Jan 2022,
320842,18897,6,1,Feb 2024,
330644,18897,6,0,Jul 2025,39.0
330645,18897,6,1,Apr 2024,
330646,18897,6,1,Mar 2022,
330647,18897,6,1,May 2022,
375151,18897,6,0,Aug 2022,8.0
375152,18897,6,1,Apr 2023,
375153,18897,6,1,Oct 2022,
375154,18897,6,1,Nov 2020,
465376,18897,6,0,Jan 2026,5.0
465377,18897,6,1,Feb 2024,
465378,18897,6,1,Jan 2022,
465379,18897,6,1,May 2021,
10781,19232,6,0,Jul 2024,36.0
10782,19232,6,1,Mar 2023,
22913,19232,6,0,Nov 2022,12.0
22914,19232,6,1,Sep 2021,
22915,19232,6,1,Apr 2021,
22916,19232,6,1,Apr 2025,
35768,19232,6,0,Oct 2025,38.0
35769,19232,6,1,Dec 2023,
95878,19232,6,0,Aug 2025,14.0
95879,19232,6,1,Nov 2024,
95880,19232,6,1,Sep 2021,
118114,19232,6,0,May 2023,45.0
118115,19232,6,1,Mar 2021,
136355,19232,6,0,Sep 2020,33.0
136356,19232,6,1,Sep 2022,
136357,19232,6,1,Nov 2021,
169610,19232,6,0,Aug 2025,55.0
169611,19232,6,1,Nov 2025,
178426,19232,6,0,Dec 2025,53.0
178427,19232,6,1,Aug 2023,
282698,19232,6,0,Oct 2020,23.0
282699,19232,6,1,Jul 2024,
282700,19232,6,1,Oct 2025,
283943,19232,6,0,Jan 2023,8.0
283944,19232,6,1,Aug 2024,
376408,19232,6,0,Jan 2026,14.0
376409,19232,6,1,Jan 2024,
7855,19780,6,0,Feb 2025,32.0
7856,19780,6,1,Dec 2025,
7857,19780,6,1,May 2025,
7858,19780,6,1,Oct 2024,
26769,19780,6,0,Oct 2025,42.0
26770,19780,6,1,Jan 2024,
26771,19780,6,1,Feb 2024,
48243,19780,6,0,Jun 2025,26.0
48244,19780,6,1,Aug 2022,
48245,19780,6,1,Sep 2021,
48246,19780,6,1,Nov 2022,
168866,19780,6,0,Jun 2024,59.0
168867,19780,6,1,Jul 2023,
210166,19780,6,0,Jan 2023,6.0
210167,19780,6,1,Feb 2020,
26423,19112,6,0,Jul 2025,48.0
26424,19112,6,1,Aug 2021,
44729,19112,6,0,Dec 2025,52.0
44730,19112,6,1,Oct 2025,
44731,19112,6,1,Nov 2023,
44732,19112,6,1,Sep 2024,
94218,19112,6,0,Nov 2025,37.0
94219,19112,6,1,Feb 2023,
119258,19112,6,0,Aug 2022,2.0
119259,19112,6,1,May 2023,
250360,19112,6,0,Nov 2022,23.0
250361,19112,6,1,May 2023,
323401,19112,6,0,Jan 2025,36.0
323402,19112,6,1,Jul 2025,
323403,19112,6,1,Dec 2024,
323404,19112,6,1,Sep 2025,
362233,19112,6,0,Jun 2022,48.0
362234,19112,6,1,Aug 2025,
362235,19112,6,1,Feb 2022,
375959,19112,6,0,May 2024,12.0
375960,19112,6,1,May 2021,
409350,19112,6,0,Dec 2023,48.0
409351,19112,6,1,Jun 2020,
409352,19112,6,1,Feb 2020,
426111,19112,6,0,Jul 2022,5.0
426112,19112,6,1,Jun 2023,
426113,19112,6,1,Jun 2024,
426114,19112,6,1,Nov 2022,
485183,19112,6,0,Jun 2024,4.0
485184,19112,6,1,Jun 2025,
485185,19112,6,1,Jan 2025,
485186,19112,6,1,Apr 2022,
2477,19279,6,0,Jan 2026,16.0
2478,19279,6,1,May 2021,
59993,19279,6,0,Oct 2022,42.0
59994,19279,6,1,May 2021,
93087,19279,6,0,Dec 2025,42.0
93088,19279,6,1,Dec 2020,
103225,19279,6,0,Jul 2022,46.0
103226,19279,6,1,Oct 2020,
103227,19279,6,1,Apr 2024,
103228,19279,6,1,Dec 2022,
111718,19279,6,0,Apr 2024,1.0
111719,19279,6,1,Nov 2022,
113643,19279,6,0,Jul 2023,1.0
113644,19279,6,1,Oct 2020,
113645,19279,6,1,Dec 2021,
113646,19279,6,1,Aug 2021,
418163,19279,6,0,Nov 2025,29.0
418164,19279,6,1,Dec 2023,
418165,19279,6,1,Jan 2025,
466768,19279,6,0,May 2023,18.0
466769,19279,6,1,Jun 2021,
61526,19272,6,0,Jan 2026,23.0
61527,19272,6,1,May 2023,
61528,19272,6,1,Mar 2021,
268395,19272,6,0,Apr 2024,47.0
268396,19272,6,1,Dec 2021,
268397,19272,6,1,Jun 2021,
16884,19234,6,0,Dec 2022,52.0
16885,19234,6,1,Mar 2023,
16886,19234,6,1,Aug 2020,
16887,19234,6,1,Dec 2024,
135144,19234,6,0,Jun 2022,47.0
135145,19234,6,1,May 2023,
135146,19234,6,1,Sep 2024,
192912,19234,6,0,Feb 2024,10.0
192913,19234,6,1,Dec 2024,
192914,19234,6,1,Oct 2020,
304420,19234,6,0,Jan 2023,24.0
304421,19234,6,1,Apr 2025,
358747,19234,6,0,Jun 2024,9.0
358748,19234,6,1,Mar 2020,
377361,19234,6,0,Jan 2026,23.0
377362,19234,6,1,Feb 2024,
377363,19234,6,1,May 2021,
388153,19234,6,0,Jun 2022,48.0
388154,19234,6,1,Aug 2022,
388155,19234,6,1,Mar 2022,
412513,19234,6,0,Jan 2024,0.0
412514,19234,6,1,Nov 2021,
412515,19234,6,1,May 2023,
412516,19234,6,1,Aug 2023,
421878,19234,6,0,Jan 2022,22.0
421879,19234,6,1,Oct 2024,
421880,19234,6,1,Jul 2021,
92841,19020,6,0,Mar 2022,11.0
92842,19020,6,1,Jul 2021,
173975,19020,6,0,Nov 2024,42.0
173976,19020,6,1,Sep 2020,
173977,19020,6,1,Mar 2025,
173978,19020,6,1,Apr 2025,
280990,19020,6,0,Feb 2022,48.0
280991,19020,6,1,Dec 2020,
283424,19020,6,0,Aug 2025,27.0
283425,19020,6,1,May 2024,
287483,19020,6,0,Nov 2025,40.0
287484,19020,6,1,Oct 2021,
410355,19020,6,0,Jan 2024,26.0
410356,19020,6,1,Jul 2022,
143112,19690,6,0,Dec 2022,14.0
143113,19690,6,1,May 2020,
293924,19690,6,0,Dec 2024,4.0
293925,19690,6,1,Mar 2022,
293926,19690,6,1,May 2021,
293927,19690,6,1,Jun 2025,
322119,19690,6,0,Oct 2024,50.0
322120,19690,6,1,May 2020,
322121,19690,6,1,Feb 2022,
385613,19690,6,0,Nov 2020,15.0
385614,19690,6,1,Nov 2024,
385615,19690,6,1,Nov 2022,
427403,19690,6,0,Aug 2022,44.0
427404,19690,6,1,Jun 2022,
483271,19690,6,0,Mar 2022,56.0
483272,19690,6,1,Jan 2024,
5131,19551,6,0,Jan 2025,53.0
5132,19551,6,1,Mar 2021,
210732,19551,6,0,Nov 2024,7.0
210733,19551,6,1,Mar 2023,
210734,19551,6,1,Dec 2022,
265931,19551,6,0,Dec 2025,49.0
265932,19551,6,1,Sep 2021,
265933,19551,6,1,Jan 2024,
265934,19551,6,1,Sep 2023,
402227,19551,6,0,Sep 2024,11.0
402228,19551,6,1,Jan 2020,
402229,19551,6,1,Oct 2024,
402230,19551,6,1,May 2025,
478431,19551,6,0,Sep 2020,58.0
478432,19551,6,1,Aug 2024,
478433,19551,6,1,Apr 2024,
12958,19482,6,0,Jan 2024,51.0
12959,19482,6,1,Nov 2023,
61745,19482,6,0,Apr 2024,5.0
61746,19482,6,1,Feb 2024,
141085,19482,6,0,Dec 2023,14.0
141086,19482,6,1,Jul 2020,
160588,19482,6,0,Dec 2025,46.0
160589,19482,6,1,May 2024,
266741,19482,6,0,Aug 2025,53.0
266742,19482,6,1,Oct 2025,
347889,19482,6,0,Oct 2023,22.0
347890,19482,6,1,Jun 2022,
347891,19482,6,1,Jan 2021,
431942,19482,6,0,May 2025,4.0
431943,19482,6,1,Mar 2025,
464061,19482,6,0,Jul 2024,16.0
464062,19482,6,1,Dec 2020,
465191,19482,6,0,Jan 2021,37.0
465192,19482,6,1,Apr 2021,
475753,19482,6,0,Jun 2024,58.0
475754,19482,6,1,May 2025,
475755,19482,6,1,Nov 2023,
475756,19482,6,1,Aug 2023,
34213,19613,6,0,Mar 2022,26.0
34214,19613,6,1,Mar 2023,
205620,19613,6,0,Feb 2026,10.0
205621,19613,6,1,Jan 2025,
241728,19613,6,0,Dec 2024,5.0
241729,19613,6,1,Feb 2023,
302227,19613,6,0,Jun 2025,8.0
302228,19613,6,1,Feb 2021,
343702,19613,6,0,Jun 2025,10.0
343703,19613,6,1,Aug 2022,
343704,19613,6,1,Jul 2025,
353147,19613,6,0,Feb 2024,18.0
353148,19613,6,1,Sep 2024,
397903,19613,6,0,Aug 2025,35.0
397904,19613,6,1,Jul 2020,
397905,19613,6,1,Feb 2021,
397906,19613,6,1,Jun 2025,
408538,19613,6,0,Feb 2026,8.0
408539,19613,6,1,Mar 2020,
415134,19613,6,0,May 2024,14.0
415135,19613,6,1,Nov 2024,
415136,19613,6,1,Oct 2021,
415137,19613,6,1,Aug 2020,
65529,1194,6,0,Apr 2021,44.0
65530,1194,6,1,Feb 2023,
81563,1194,6,0,Sep 2024,5.0
81564,1194,6,1,Jun 2024,
166458,1194,6,0,Feb 2025,50.0
166459,1194,6,1,Sep 2020,
166460,1194,6,1,Jun 2025,
170183,1194,6,0,Dec 2024,5.0
170184,1194,6,1,Aug 2024,
231819,1194,6,0,Feb 2025,13.0
231820,1194,6,1,Sep 2022,
271521,1194,6,0,Mar 2021,0.0
271522,1194,6,1,Jan 2026,
271523,1194,6,1,Sep 2025,
271524,1194,6,1,Aug 2020,
328931,1194,6,0,Dec 2024,58.0
328932,1194,6,1,Oct 2023,
349775,1194,6,0,Jan 2026,21.0
349776,1194,6,1,Mar 2025,
349777,1194,6,1,Feb 2025,
367459,1194,6,0,Apr 2025,32.0
367460,1194,6,1,Aug 2020,
383071,1194,6,0,Dec 2025,44.0
383072,1194,6,1,Nov 2020,
383073,1194,6,1,Jul 2020,
453732,1194,6,0,Oct 2019,54.0
453733,1194,6,1,Aug 2020,
453734,1194,6,1,Jan 2022,
279098,1392,6,0,Apr 2020,50.0
279099,1392,6,1,Jul 2022,
358489,1392,6,0,Sep 2025,36.0
358490,1392,6,1,Aug 2025,
358491,1392,6,1,Jun 2021,
358492,1392,6,1,Jun 2022,
388908,1392,6,0,Aug 2025,17.0
388909,1392,6,1,Jul 2022,
12968,968,5,0,Feb 2022,23.0
12969,968,5,1,Jan 2021,
231510,968,5,0,Jul 2023,39.0
231511,968,5,1,Nov 2022,
231512,968,5,1,Aug 2020,
231513,968,5,1,Jan 2022,
266842,968,5,0,Jan 2026,36.0
266843,968,5,1,Jun 2021,
266844,968,5,1,Oct 2020,
289604,968,5,0,Dec 2025,34.0
289605,968,5,1,Feb 2024,
289606,968,5,1,Mar 2021,
351719,968,5,0,Dec 2024,18.0
351720,968,5,1,Nov 2023,
385350,968,5,0,Nov 2025,10.0
385351,968,5,1,Oct 2024,
385352,968,5,1,Nov 2020,
385353,968,5,1,May 2025,
42364,1421,5,0,Feb 2022,34.0
42365,1421,5,1,Mar 2024,
42366,1421,5,1,Jan 2022,
131700,1421,5,0,Jul 2024,12.0
131701,1421,5,1,Sep 2025,
131702,1421,5,1,Jul 2022,
170177,1421,5,0,Feb 2024,49.0
170178,1421,5,1,Apr 2024,
170179,1421,5,1,Mar 2023,
279242,1421,5,0,Feb 2025,52.0
279243,1421,5,1,Jan 2021,
445095,1421,5,0,Dec 2025,23.0
445096,1421,5,1,Mar 2021,
445097,1421,5,1,Oct 2020,
2219,1282,5,0,Nov 2024,4.0
2220,1282,5,1,Jun 2022,
117549,1282,5,0,Jul 2024,44.0
117550,1282,5,1,Aug 2025,
139428,1282,5,0,Dec 2023,38.0
139429,1282,5,1,Mar 2022,
280985,1282,5,0,May 2023,0.0
280986,1282,5,1,Jul 2023,
280987,1282,5,1,Aug 2020,
332179,1282,5,0,Dec 2025,2.0
332180,1282,5,1,Oct 2020,
332181,1282,5,1,Jun 2020,
332182,1282,5,1,Apr 2024,
442833,1282,5,0,Mar 2022,44.0
442834,1282,5,1,Jan 2024,
476443,1282,5,0,Nov 2023,52.0
476444,1282,5,1,Jun 2023,
12461,1205,5,0,Aug 2025,2.0
12462,1205,5,1,Mar 2022,
12463,1205,5,1,Oct 2020,
12464,1205,5,1,Jun 2022,
37552,1205,5,0,Apr 2023,9.0
37553,1205,5,1,Oct 2021,
37554,1205,5,1,Nov 2025,
37555,1205,5,1,Aug 2024,
74624,1205,5,0,May 2024,14.0
74625,1205,5,1,Aug 2021,
74626,1205,5,1,Jun 2020,
159394,1205,5,0,Apr 2022,27.0
159395,1205,5,1,Jan 2024,
267226,1205,5,0,Dec 2025,45.0
267227,1205,5,1,Aug 2025,
116319,934,5,0,Oct 2025,25.0
116320,934,5,1,May 2023,
116321,934,5,1,Mar 2021,
116322,934,5,1,Aug 2023,
123266,934,5,0,Dec 2024,41.0
123267,934,5,1,Sep 2023,
142403,934,5,0,Aug 2022,25.0
142404,934,5,1,Apr 2025,
142405,934,5,1,Sep 2022,
142406,934,5,1,May 2023,
282193,934,5,0,Jan 2026,30.0
282194,934,5,1,Oct 2024,
322463,934,5,0,Jan 2021,28.0
322464,934,5,1,Apr 2020,
323872,934,5,0,Jan 2023,20.0
323873,934,5,1,Feb 2020,
5859,915,5,0,Mar 2024,53.0
5860,915,5,1,Oct 2021,
5861,915,5,1,Dec 2020,
75226,915,5,0,May 2025,28.0
75227,915,5,1,May 2025,
75228,915,5,1,Apr 2021,
75229,915,5,1,Jul 2024,
115451,915,5,0,Jul 2024,15.0
115452,915,5,1,Mar 2022,
115453,915,5,1,Aug 2024,
115454,915,5,1,Aug 2022,
142446,915,5,0,Jul 2024,2.0
142447,915,5,1,Dec 2024,
278138,915,5,0,Jan 2026,7.0
278139,915,5,1,Dec 2021,
278140,915,5,1,Sep 2021,
364764,915,5,0,Jan 2026,37.0
364765,915,5,1,Jan 2022,
364766,915,5,1,Feb 2026,
86742,966,5,0,Dec 2025,35.0
86743,966,5,1,Oct 2022,
421725,966,5,0,Jan 2025,19.0
421726,966,5,1,Jul 2025,
433536,966,5,0,Oct 2023,19.0
433537,966,5,1,Jun 2021,
437630,966,5,0,Jul 2022,8.0
437631,966,5,1,Jun 2020,
22134,912,5,0,Jul 2024,49.0
22135,912,5,1,Apr 2023,
150580,912,5,0,Apr 2024,54.0
150581,912,5,1,Mar 2021,
161808,912,5,0,Feb 2021,49.0
161809,912,5,1,Oct 2021,
161810,912,5,1,Jan 2022,
161811,912,5,1,Oct 2020,
258858,912,5,0,Jan 2023,44.0
258859,912,5,1,Nov 2023,
258860,912,5,1,May 2025,
297484,912,5,0,Aug 2022,41.0
297485,912,5,1,Apr 2022,
297486,912,5,1,Jul 2022,
340489,912,5,0,May 2025,12.0
340490,912,5,1,May 2025,
340491,912,5,1,Sep 2025,
361647,912,5,0,Nov 2025,54.0
361648,912,5,1,Aug 2024,
361649,912,5,1,Apr 2021,
402345,912,5,0,Dec 2020,47.0
402346,912,5,1,Jul 2022,
402347,912,5,1,Mar 2020,
402348,912,5,1,Aug 2022,
406364,912,5,0,Apr 2024,3.0
406365,912,5,1,Jul 2025,
435051,912,5,0,Dec 2025,52.0
435052,912,5,1,Dec 2022,
435053,912,5,1,Oct 2020,
435054,912,5,1,Dec 2025,
8795,961,5,0,May 2023,51.0
8796,961,5,1,Aug 2023,
8797,961,5,1,May 2024,
8798,961,5,1,Oct 2024,
21244,961,5,0,Aug 2025,50.0
21245,961,5,1,May 2022,
21246,961,5,1,Jul 2022,
49886,961,5,0,Nov 2024,36.0
49887,961,5,1,Sep 2021,
49888,961,5,1,Nov 2022,
61086,961,5,0,Dec 2024,51.0
61087,961,5,1,Oct 2024,
61088,961,5,1,Nov 2024,
61089,961,5,1,Nov 2021,
88359,961,5,0,Sep 2020,53.0
88360,961,5,1,Nov 2023,
447112,961,5,0,Aug 2025,30.0
447113,961,5,1,Jun 2021,
447114,961,5,1,Mar 2021,
19869,1317,5,0,May 2025,24.0
19870,1317,5,1,Apr 2025,
121302,1317,5,0,Oct 2024,54.0
121303,1317,5,1,Dec 2020,
121304,1317,5,1,May 2025,
143162,1317,5,0,May 2025,8.0
143163,1317,5,1,Aug 2020,
143164,1317,5,1,Feb 2022,
143165,1317,5,1,Oct 2023,
145069,1317,5,0,Jun 2025,37.0
145070,1317,5,1,Apr 2021,
169821,1317,5,0,Dec 2025,52.0
169822,1317,5,1,Sep 2023,
169823,1317,5,1,Mar 2023,
169824,1317,5,1,Sep 2020,
203645,1317,5,0,Jun 2025,47.0
203646,1317,5,1,Mar 2021,
203647,1317,5,1,Mar 2025,
255075,1317,5,0,Aug 2025,40.0
255076,1317,5,1,Jan 2020,
300021,1317,5,0,May 2025,17.0
300022,1317,5,1,Aug 2024,
300023,1317,5,1,Jun 2021,
300024,1317,5,1,Mar 2020,
363347,1317,5,0,Jan 2026,37.0
363348,1317,5,1,Feb 2023,
363349,1317,5,1,Mar 2023,
363350,1317,5,1,May 2024,
370716,1317,5,0,Aug 2025,20.0
370717,1317,5,1,Sep 2025,
373231,1317,5,0,Aug 2021,58.0
373232,1317,5,1,Jul 2024,
373233,1317,5,1,Mar 2023,
420579,1317,5,0,Nov 2022,30.0
420580,1317,5,1,Dec 2021,
420581,1317,5,1,Jun 2023,
420582,1317,5,1,Apr 2025,
452689,1317,5,0,Nov 2025,21.0
452690,1317,5,1,May 2021,
452691,1317,5,1,May 2022,
90506,1376,5,0,Feb 2026,10.0
90507,1376,5,1,Jun 2020,
143991,1376,5,0,Nov 2023,3.0
143992,1376,5,1,Jul 2023,
143993,1376,5,1,Jan 2026,
143994,1376,5,1,Jun 2022,
230214,1376,5,0,Sep 2024,9.0
230215,1376,5,1,Jun 2023,
412041,1376,5,0,Nov 2025,10.0
412042,1376,5,1,Jun 2021,
412043,1376,5,1,Aug 2020,
7378,1151,5,0,Oct 2024,25.0
7379,1151,5,1,Dec 2023,
7380,1151,5,1,Oct 2023,
89262,1151,5,0,Oct 2024,54.0
89263,1151,5,1,Nov 2023,
89264,1151,5,1,Jul 2024,
89265,1151,5,1,Jun 2022,
141944,1151,5,0,Apr 2022,30.0
141945,1151,5,1,Sep 2023,
141946,1151,5,1,Jul 2025,
393019,1151,5,0,Nov 2025,57.0
393020,1151,5,1,Nov 2023,
78077,987,5,0,May 2025,49.0
78078,987,5,1,Dec 2025,
99585,987,5,0,Jul 2022,1.0
99586,987,5,1,Sep 2024,
317269,987,5,0,Apr 2025,8.0
317270,987,5,1,Jul 2025,
440675,987,5,0,Jun 2025,10.0
440676,987,5,1,Oct 2024,
479859,987,5,0,Sep 2023,58.0
479860,987,5,1,Feb 2022,
479861,987,5,1,Aug 2025,
479862,987,5,1,Sep 2023,
485517,987,5,0,Aug 2022,6.0
485518,987,5,1,Dec 2023,
485519,987,5,1,Dec 2020,
485520,987,5,1,Jan 2025,
19708,1302,5,0,Jun 2024,24.0
19709,1302,5,1,Mar 2021,
79519,1302,5,0,Apr 2025,34.0
79520,1302,5,1,Jul 2023,
79521,1302,5,1,Nov 2022,
180360,1302,5,0,Nov 2023,40.0
180361,1302,5,1,Feb 2022,
238656,1302,5,0,Nov 2025,2.0
238657,1302,5,1,Feb 2021,
238658,1302,5,1,Apr 2025,
238659,1302,5,1,Aug 2025,
371742,1302,5,0,Feb 2025,53.0
371743,1302,5,1,Oct 2025,
371744,1302,5,1,Feb 2021,
411520,1302,5,0,Mar 2022,13.0
411521,1302,5,1,Apr 2021,
411522,1302,5,1,Mar 2021,
49948,1029,5,0,Feb 2024,30.0
49949,1029,5,1,Nov 2023,
114203,1029,5,0,Jan 2026,38.0
114204,1029,5,1,Nov 2022,
174641,1029,5,0,Dec 2024,10.0
174642,1029,5,1,Nov 2021,
174643,1029,5,1,Sep 2020,
174644,1029,5,1,Jun 2022,
316246,1029,5,0,Feb 2025,54.0
316247,1029,5,1,Jun 2020,
330554,1029,5,0,May 2025,20.0
330555,1029,5,1,Nov 2022,
330556,1029,5,1,Jul 2020,
366807,1029,5,0,Nov 2023,30.0
366808,1029,5,1,Nov 2023,
366809,1029,5,1,Nov 2022,
366810,1029,5,1,Oct 2022,
81679,1451,5,0,Nov 2024,15.0
81680,1451,5,1,Jul 2025,
81681,1451,5,1,Aug 2023,
81682,1451,5,1,May 2023,
278280,1451,5,0,May 2025,57.0
278281,1451,5,1,Jan 2024,
429781,1451,5,0,Feb 2022,40.0
429782,1451,5,1,Apr 2020,
457523,1451,5,0,Feb 2022,46.0
457524,1451,5,1,Aug 2025,
20977,1113,5,0,Aug 2024,41.0
20978,1113,5,1,Jul 2020,
20979,1113,5,1,Jun 2020,
40805,1113,5,0,Dec 2025,10.0
40806,1113,5,1,Oct 2023,
