id,cost,category,brand,retail_price,department,distribution_center_id,ideal_profit
1084,14.7,Sweaters,Romeo & Juliet Couture,34.99,Women,9,20.290000000000003
1124,16.43,Sweaters,Romeo & Juliet Couture,37.95,Women,9,21.520000000000003
1224,16.32,Sweaters,Romeo & Juliet Couture,37.95,Women,9,21.630000000000003
1299,19.24,Sweaters,Romeo & Juliet Couture,38.95,Women,9,19.710000000000004
1417,13.39,Sweaters,Romeo & Juliet Couture,31.95,Women,9,18.56
3690,18.7,Dresses,Romeo & Juliet Couture,39.95,Women,9,21.250000000000004
3780,14.77,Dresses,Romeo & Juliet Couture,34.99,Women,9,20.220000000000002
26404,12.87,Underwear,Clever Travel Companion,24.9,Men,9,12.03
12589,10.04,Intimates,The Original Bring It Up,18.0,Women,9,7.960000000000001
11798,34.88,Intimates,Elle Macpherson Intimates,68.0,Women,9,33.12
14730,19.31,Maternity,Elle Macpherson Intimates,45.0,Women,9,25.69
3407,19.69,Dresses,INC International Concepts,42.16,Women,9,22.469999999999995
7077,24.62,Shorts,INC International Concepts,47.07,Women,9,22.45
7570,25.05,Blazers & Jackets,INC International Concepts,59.93,Women,9,34.879999999999995
7885,34.01,Blazers & Jackets,INC International Concepts,83.36,Women,9,49.35
20267,22.56,Suits & Sport Coats,INC International Concepts,53.33,Men,9,30.77
20499,13.0,Suits & Sport Coats,INC International Concepts,34.31,Men,9,21.310000000000002
22410,19.04,Pants,INC International Concepts,45.0,Men,9,25.96
23336,18.93,Shorts,INC International Concepts,39.6,Men,9,20.67
8381,23.38,Outerwear & Coats,HKNB Heidi Klum for New Balance,54.0,Women,9,30.62
8580,38.63,Outerwear & Coats,HKNB Heidi Klum for New Balance,79.0,Women,9,40.37
14392,15.75,Maternity,La Leche League Sports Nurising Bra White,35.72,Women,9,19.97
22501,79.71,Pants,L1,169.95,Men,10,90.24
24228,64.48,Outerwear & Coats,686,159.99,Men,10,95.51
14246,2.33,Accessories,CTM,5.69,Women,10,3.3600000000000003
28612,5.64,Accessories,CTM,14.99,Men,10,9.350000000000001
28613,2.28,Accessories,CTM,5.63,Men,10,3.35
28689,1.25,Accessories,CTM,2.8,Men,10,1.5499999999999998
29113,5.12,Accessories,CTM,12.95,Men,10,7.829999999999999
13830,3.71,Accessories,D&Y,8.99,Women,10,5.28
15643,4.93,Plus,D&Y,8.99,Women,10,4.0600000000000005
28539,9.1,Accessories,GII,24.99,Men,10,15.889999999999999
19452,20.47,Sweaters,HZF,39.99,Men,10,19.520000000000003
8013,146.89,Blazers & Jackets,NAU,414.95,Women,10,268.06
13962,36.46,Accessories,SPY,81.38,Women,10,44.919999999999995
14126,40.72,Accessories,SPY,104.95,Women,10,64.23
14156,45.87,Accessories,SPY,110.0,Women,10,64.13
14190,38.27,Accessories,SPY,106.0,Women,10,67.72999999999999
15869,37.27,Plus,SPY,81.38,Women,10,44.10999999999999
28631,36.96,Accessories,SPY,88.42,Men,10,51.46
28648,33.56,Accessories,SPY,84.95,Men,10,51.39
28857,31.49,Accessories,SPY,81.38,Men,10,49.89
28900,47.06,Accessories,SPY,106.95,Men,10,59.89
28962,47.5,Accessories,SPY,134.95,Men,10,87.44999999999999
29118,38.72,Accessories,SPY,110.0,Men,10,71.28
22428,13.24,Pants,Axis,28.35,Men,10,15.110000000000001
22526,21.42,Pants,Axis,45.0,Men,10,23.58
23226,11.37,Shorts,Axis,25.0,Men,10,13.63
5708,26.21,Pants & Capris,Isis,46.88,Women,10,20.67
7042,26.21,Shorts,Isis,54.95,Women,10,28.740000000000002
11789,28.57,Intimates,Isis,54.95,Women,10,26.380000000000003
6947,27.0,Shorts,LIJA,57.08,Women,10,30.08
6973,34.91,Shorts,LIJA,66.0,Women,10,31.090000000000003
7003,29.22,Shorts,LIJA,60.0,Women,10,30.78
14595,20.2,Maternity,LLLI,42.0,Women,10,21.8
25546,10.98,Underwear,Papi,25.0,Men,10,14.02
25587,11.37,Underwear,Papi,22.0,Men,10,10.63
25605,11.65,Underwear,Papi,25.0,Men,10,13.35
25648,11.9,Underwear,Papi,28.0,Men,10,16.1
25662,14.17,Underwear,Papi,28.0,Men,10,13.83
25677,11.23,Underwear,Papi,24.0,Men,10,12.77
25738,8.9,Underwear,Papi,20.0,Men,10,11.1
25763,12.83,Underwear,Papi,25.97,Men,10,13.139999999999999
25764,10.05,Underwear,Papi,23.0,Men,10,12.95
25790,10.49,Underwear,Papi,22.0,Men,10,11.51
25839,11.71,Underwear,Papi,24.0,Men,10,12.29
25872,11.3,Underwear,Papi,24.0,Men,10,12.7
25954,9.72,Underwear,Papi,20.0,Men,10,10.28
25958,9.16,Underwear,Papi,20.0,Men,10,10.84
26019,15.42,Underwear,Papi,30.0,Men,10,14.58
26097,10.19,Underwear,Papi,22.0,Men,10,11.81
26151,10.23,Underwear,Papi,22.0,Men,10,11.77
26221,12.25,Underwear,Papi,25.0,Men,10,12.75
26274,12.1,Underwear,Papi,25.0,Men,10,12.9
26302,10.89,Underwear,Papi,22.0,Men,10,11.11
26344,10.97,Underwear,Papi,24.0,Men,10,13.03
7048,22.13,Shorts,Reef,48.0,Women,10,25.87
13366,11.69,Swim,Reef,31.0,Women,10,19.310000000000002
23211,30.74,Shorts,Reef,56.0,Men,10,25.26
23247,28.46,Shorts,Reef,54.0,Men,10,25.54
23481,25.57,Shorts,Reef,53.95,Men,10,28.380000000000003
23524,32.04,Shorts,Reef,60.0,Men,10,27.96
23544,26.73,Shorts,Reef,52.0,Men,10,25.27
23571,25.59,Shorts,Reef,46.95,Men,10,21.360000000000003
23578,13.68,Shorts,Reef,24.97,Men,10,11.29
27782,23.11,Swim,Reef,37.95,Men,10,14.840000000000003
27881,41.54,Swim,Reef,65.0,Men,10,23.46
27900,27.54,Swim,Reef,49.72,Men,10,22.18
27989,40.95,Swim,Reef,70.0,Men,10,29.049999999999997
27991,57.24,Swim,Reef,90.0,Men,10,32.76
28150,39.98,Swim,Reef,65.0,Men,10,25.020000000000003
28197,39.1,Swim,Reef,68.0,Men,10,28.9
28230,36.9,Swim,Reef,60.0,Men,10,23.1
28231,37.29,Swim,Reef,59.95,Men,10,22.660000000000004
28239,33.3,Swim,Reef,60.0,Men,10,26.700000000000003
25078,12.6,Socks,Teko,19.9,Men,10,7.299999999999999
25181,10.44,Socks,Teko,18.95,Men,10,8.51
605,41.55,Tops & Tees,bebe,79.0,Women,10,37.45
613,48.03,Tops & Tees,bebe,79.0,Women,10,30.97
652,30.56,Tops & Tees,bebe,59.0,Women,10,28.44
1242,33.34,Sweaters,bebe,79.0,Women,10,45.66
1518,40.61,Sweaters,bebe,94.0,Women,10,53.39
1660,40.92,Fashion Hoodies & Sweatshirts,bebe,79.0,Women,10,38.08
1687,40.37,Fashion Hoodies & Sweatshirts,bebe,79.0,Women,10,38.63
1883,35.23,Fashion Hoodies & Sweatshirts,bebe,79.0,Women,10,43.77
1980,39.42,Fashion Hoodies & Sweatshirts,bebe,79.0,Women,10,39.58
2409,40.21,Fashion Hoodies & Sweatshirts,bebe,79.0,Women,10,38.79
3561,55.08,Dresses,bebe,129.0,Women,10,73.92
3575,41.36,Dresses,bebe,98.0,Women,10,56.64
3619,27.32,Dresses,bebe,59.0,Women,10,31.68
3785,93.46,Dresses,bebe,198.0,Women,10,104.54
3869,31.12,Dresses,bebe,69.0,Women,10,37.879999999999995
4053,74.09,Jumpsuits & Rompers,bebe,139.0,Women,10,64.91
4167,95.99,Jumpsuits & Rompers,bebe,169.0,Women,10,73.01
5526,68.38,Pants & Capris,bebe,125.0,Women,10,56.620000000000005
5763,57.41,Leggings,bebe,89.0,Women,10,31.590000000000003
5848,50.11,Leggings,bebe,89.0,Women,10,38.89
5860,49.22,Leggings,bebe,79.0,Women,10,29.78
6055,60.07,Leggings,bebe,98.0,Women,10,37.93
6249,54.74,Leggings,bebe,89.0,Women,10,34.26
6758,36.16,Shorts,bebe,69.0,Women,10,32.84
7435,33.29,Skirts,bebe,89.0,Women,10,55.71
732,7.55,Tops & Tees,Anvil,14.4,Women,10,6.8500000000000005
733,7.76,Tops & Tees,Anvil,14.75,Women,10,6.99
16629,10.73,Tops & Tees,Anvil,19.99,Men,10,9.259999999999998
16736,27.18,Tops & Tees,Anvil,45.0,Men,10,17.82
16897,9.42,Tops & Tees,Anvil,15.68,Men,10,6.26
16911,12.74,Tops & Tees,Anvil,23.99,Men,10,11.249999999999998
18444,8.06,Active,Anvil,18.78,Men,10,10.72
288,30.29,Tops & Tees,Bacci,54.0,Women,10,23.71
6264,7.7,Leggings,Davco,11.99,Women,10,4.29
9174,4.0,Socks & Hosiery,Davco,9.99,Women,10,5.99
12571,16.86,Intimates,Dimrs,29.95,Women,10,13.09
5721,35.65,Leggings,Lysse,64.0,Women,10,28.35
5774,43.11,Leggings,Lysse,68.0,Women,10,24.89
6065,31.46,Leggings,Lysse,55.0,Women,10,23.54
6078,29.0,Leggings,Lysse,50.0,Women,10,21.0
28530,1.57,Accessories,Magic,4.04,Men,10,2.4699999999999998
28633,7.41,Accessories,Magic,17.99,Men,10,10.579999999999998
28668,1.23,Accessories,Magic,3.5,Men,10,2.27
28970,1.47,Accessories,Magic,4.13,Men,10,2.66
29090,2.34,Accessories,Magic,5.98,Men,10,3.6400000000000006
13849,31.37,Accessories,Smith,73.99,Women,10,42.61999999999999
15672,36.48,Plus,Smith,73.99,Women,10,37.51
28687,26.86,Accessories,Smith,73.99,Men,10,47.129999999999995
12985,25.83,Swim,Sugoi,59.25,Women,10,33.42
18461,14.84,Active,Sugoi,40.0,Men,10,25.16
24676,23.4,Socks,Sugoi,40.0,Men,10,16.6
28416,18.14,Accessories,Totes,42.0,Men,10,23.86
2071,11.34,Fashion Hoodies & Sweatshirts,VANCL,24.5,Women,10,13.16
19305,15.55,Sweaters,VANCL,29.9,Men,10,14.349999999999998
19382,13.69,Sweaters,VANCL,29.9,Men,10,16.21
19457,13.96,Sweaters,VANCL,29.9,Men,10,15.939999999999998
19528,15.7,Sweaters,VANCL,29.9,Men,10,14.2
19611,15.73,Sweaters,VANCL,29.9,Men,10,14.169999999999998
27923,17.58,Swim,Zonal,28.5,Men,10,10.920000000000002
1408,20.32,Sweaters,Alfani,42.16,Women,10,21.839999999999996
19416,21.0,Sweaters,Alfani,42.16,Men,10,21.159999999999997
20146,51.65,Suits & Sport Coats,Alfani,139.96,Men,10,88.31
20285,83.26,Suits & Sport Coats,Alfani,227.5,Men,10,144.24
20425,26.02,Suits & Sport Coats,Alfani,68.65,Men,10,42.63000000000001
22170,24.4,Pants,Alfani,50.0,Men,10,25.6
22990,12.59,Shorts,Alfani,24.5,Men,10,11.91
23046,16.15,Shorts,Alfani,29.41,Men,10,13.260000000000002
23070,16.77,Shorts,Alfani,33.6,Men,10,16.830000000000002
23256,8.32,Shorts,Alfani,16.78,Men,10,8.46
543,9.7,Tops & Tees,Code V,18.62,Women,10,8.920000000000002
587,14.74,Tops & Tees,Code V,24.2,Women,10,9.459999999999999
17125,24.57,Fashion Hoodies & Sweatshirts,Code V,43.18,Men,10,18.61
4231,88.82,Jeans,Diesel,178.0,Women,10,89.18
4269,105.14,Jeans,Diesel,198.0,Women,10,92.86
4507,82.31,Jeans,Diesel,163.64,Women,10,81.32999999999998
4559,92.59,Jeans,Diesel,158.0,Women,10,65.41
4605,115.83,Jeans,Diesel,198.0,Women,10,82.17
4820,72.69,Jeans,Diesel,142.8,Women,10,70.11000000000001
4830,93.58,Jeans,Diesel,168.0,Women,10,74.42
4838,78.36,Jeans,Diesel,137.95,Women,10,59.58999999999999
4923,84.66,Jeans,Diesel,148.0,Women,10,63.34
4926,77.28,Jeans,Diesel,140.0,Women,10,62.72
4929,97.61,Jeans,Diesel,198.0,Women,10,100.39
5014,99.64,Jeans,Diesel,188.0,Women,10,88.36
5480,36.82,Pants & Capris,Diesel,69.21,Women,10,32.38999999999999
6048,33.26,Leggings,Diesel,59.5,Women,10,26.240000000000002
6502,17.5,Shorts,Diesel,37.63,Women,10,20.130000000000003
6638,40.35,Shorts,Diesel,78.2,Women,10,37.85
7537,46.76,Blazers & Jackets,Diesel,134.37,Women,10,87.61000000000001
7730,146.86,Blazers & Jackets,Diesel,348.0,Women,10,201.14
7836,151.94,Blazers & Jackets,Diesel,428.0,Women,10,276.06
9884,23.9,Sleep & Lounge,Diesel,37.0,Women,10,13.100000000000001
10987,14.5,Intimates,Diesel,25.0,Women,10,10.5
11511,19.81,Intimates,Diesel,35.0,Women,10,15.190000000000001
16021,25.3,Tops & Tees,Diesel,48.0,Men,10,22.7
16054,71.68,Tops & Tees,Diesel,128.0,Men,10,56.31999999999999
16055,77.06,Tops & Tees,Diesel,128.0,Men,10,50.94
16221,28.03,Tops & Tees,Diesel,48.0,Men,10,19.97
16312,31.39,Tops & Tees,Diesel,55.95,Men,10,24.560000000000002
16344,28.45,Tops & Tees,Diesel,50.0,Men,10,21.55
16442,52.53,Tops & Tees,Diesel,98.0,Men,10,45.47
16684,56.64,Tops & Tees,Diesel,98.0,Men,10,41.36
16793,40.66,Tops & Tees,Diesel,68.0,Men,10,27.340000000000003
16913,39.51,Tops & Tees,Diesel,68.0,Men,10,28.490000000000002
17395,85.34,Fashion Hoodies & Sweatshirts,Diesel,168.0,Men,10,82.66
17435,50.19,Fashion Hoodies & Sweatshirts,Diesel,83.93,Men,10,33.74000000000001
17453,42.01,Fashion Hoodies & Sweatshirts,Diesel,75.56,Men,10,33.550000000000004
17625,41.53,Fashion Hoodies & Sweatshirts,Diesel,80.01,Men,10,38.480000000000004
17748,65.15,Fashion Hoodies & Sweatshirts,Diesel,110.99,Men,10,45.83999999999999
17822,44.34,Fashion Hoodies & Sweatshirts,Diesel,84.46,Men,10,40.11999999999999
17850,74.75,Fashion Hoodies & Sweatshirts,Diesel,128.0,Men,10,53.25
17897,106.09,Fashion Hoodies & Sweatshirts,Diesel,205.2,Men,10,99.10999999999999
18266,10.24,Active,Diesel,23.0,Men,10,12.76
19088,46.78,Sweaters,Diesel,94.5,Men,10,47.72
19091,31.39,Sweaters,Diesel,69.3,Men,10,37.91
19323,52.6,Sweaters,Diesel,105.84,Men,10,53.24
19450,154.82,Sweaters,Diesel,328.0,Men,10,173.18
19559,81.21,Sweaters,Diesel,168.84,Men,10,87.63000000000001
19561,148.58,Sweaters,Diesel,328.0,Men,10,179.42
19632,85.98,Sweaters,Diesel,187.74,Men,10,101.76
19697,82.43,Sweaters,Diesel,175.0,Men,10,92.57
19698,58.0,Sweaters,Diesel,105.84,Men,10,47.84
19795,68.22,Sweaters,Diesel,149.94,Men,10,81.72
19898,118.59,Suits & Sport Coats,Diesel,295.0,Men,10,176.41
20124,164.25,Suits & Sport Coats,Diesel,375.0,Men,10,210.75
20368,304.33,Suits & Sport Coats,Diesel,698.0,Men,10,393.67
20473,110.92,Suits & Sport Coats,Diesel,278.0,Men,10,167.07999999999998
20490,101.52,Suits & Sport Coats,Diesel,240.0,Men,10,138.48000000000002
20517,66.02,Suits & Sport Coats,Diesel,168.0,Men,10,101.98
20548,126.0,Jeans,Diesel,218.0,Men,10,92.0
20556,93.99,Jeans,Diesel,195.0,Men,10,101.01
20644,89.24,Jeans,Diesel,164.95,Men,10,75.71
20667,82.96,Jeans,Diesel,163.95,Men,10,80.99
20673,101.73,Jeans,Diesel,176.0,Men,10,74.27
20680,76.11,Jeans,Diesel,142.8,Men,10,66.69000000000001
20684,72.24,Jeans,Diesel,135.03,Men,10,62.790000000000006
20687,58.3,Jeans,Diesel,112.99,Men,10,54.69
20688,81.7,Jeans,Diesel,150.18,Men,10,68.48
20721,102.42,Jeans,Diesel,180.0,Men,10,77.58
20724,47.46,Jeans,Diesel,93.98,Men,10,46.52
20733,84.37,Jeans,Diesel,173.95,Men,10,89.57999999999998
20759,87.18,Jeans,Diesel,171.95,Men,10,84.76999999999998
20766,106.87,Jeans,Diesel,193.95,Men,10,87.07999999999998
20773,100.72,Jeans,Diesel,173.95,Men,10,73.22999999999999
20782,76.84,Jeans,Diesel,152.76,Men,10,75.91999999999999
20784,99.79,Jeans,Diesel,198.0,Men,10,98.21
20818,115.1,Jeans,Diesel,233.95,Men,10,118.85
20848,102.02,Jeans,Diesel,193.95,Men,10,91.92999999999999
20855,124.96,Jeans,Diesel,220.0,Men,10,95.04
20886,111.13,Jeans,Diesel,195.99,Men,10,84.86000000000001
20889,96.48,Jeans,Diesel,180.0,Men,10,83.52
20936,95.92,Jeans,Diesel,176.0,Men,10,80.08
20964,91.85,Jeans,Diesel,172.0,Men,10,80.15
20983,89.65,Jeans,Diesel,186.0,Men,10,96.35
21022,101.05,Jeans,Diesel,193.95,Men,10,92.89999999999999
21042,92.65,Jeans,Diesel,170.0,Men,10,77.35
21050,118.53,Jeans,Diesel,213.95,Men,10,95.41999999999999
21070,125.63,Jeans,Diesel,243.95,Men,10,118.32
21108,101.2,Jeans,Diesel,176.0,Men,10,74.8
21114,184.74,Jeans,Diesel,368.0,Men,10,183.26
21129,95.98,Jeans,Diesel,172.0,Men,10,76.02
21152,111.52,Jeans,Diesel,193.95,Men,10,82.42999999999999
21155,180.37,Jeans,Diesel,325.0,Men,10,144.63
21157,131.32,Jeans,Diesel,258.0,Men,10,126.68
21173,129.22,Jeans,Diesel,223.95,Men,10,94.72999999999999
21183,105.82,Jeans,Diesel,185.0,Men,10,79.18
21198,120.27,Jeans,Diesel,214.0,Men,10,93.73
21205,96.03,Jeans,Diesel,198.0,Men,10,101.97
21211,120.36,Jeans,Diesel,208.6,Men,10,88.24
21227,170.8,Jeans,Diesel,350.0,Men,10,179.2
21235,76.05,Jeans,Diesel,153.95,Men,10,77.89999999999999
21243,69.25,Jeans,Diesel,142.5,Men,10,73.25
21245,69.58,Jeans,Diesel,139.99,Men,10,70.41000000000001
21261,100.74,Jeans,Diesel,187.6,Men,10,86.86
21274,48.31,Jeans,Diesel,93.98,Men,10,45.67
21276,99.79,Jeans,Diesel,197.99,Men,10,98.2
21322,87.07,Jeans,Diesel,166.16,Men,10,79.09
21340,98.6,Jeans,Diesel,200.0,Men,10,101.4
21354,93.75,Jeans,Diesel,179.95,Men,10,86.19999999999999
21391,83.44,Jeans,Diesel,153.95,Men,10,70.50999999999999
21424,93.62,Jeans,Diesel,163.95,Men,10,70.32999999999998
21433,101.3,Jeans,Diesel,187.6,Men,10,86.3
21442,92.69,Jeans,Diesel,185.0,Men,10,92.31
21447,88.68,Jeans,Diesel,172.2,Men,10,83.51999999999998
21471,86.61,Jeans,Diesel,151.95,Men,10,65.33999999999999
21483,119.11,Jeans,Diesel,208.6,Men,10,89.49
21506,119.99,Jeans,Diesel,207.95,Men,10,87.96
21520,171.87,Jeans,Diesel,328.0,Men,10,156.13
21523,96.29,Jeans,Diesel,195.72,Men,10,99.42999999999999
21531,160.87,Jeans,Diesel,325.0,Men,10,164.13
21548,95.62,Jeans,Diesel,193.95,Men,10,98.32999999999998
21556,141.78,Jeans,Diesel,255.0,Men,10,113.22
21584,135.84,Jeans,Diesel,240.0,Men,10,104.16
21602,112.78,Jeans,Diesel,214.0,Men,10,101.22
21612,110.63,Jeans,Diesel,207.95,Men,10,97.32
21622,102.79,Jeans,Diesel,201.94,Men,10,99.14999999999999
21635,94.3,Jeans,Diesel,186.0,Men,10,91.7
21636,96.61,Jeans,Diesel,187.6,Men,10,90.99
21986,35.39,Pants,Diesel,80.98,Men,10,45.59
22278,48.97,Pants,Diesel,117.99,Men,10,69.02
22435,75.06,Pants,Diesel,160.38,Men,10,85.32
22944,66.37,Shorts,Diesel,125.0,Men,10,58.629999999999995
23646,408.59,Outerwear & Coats,Diesel,898.0,Men,10,489.41
23779,125.6,Outerwear & Coats,Diesel,266.66,Men,10,141.06000000000003
24083,335.04,Outerwear & Coats,Diesel,758.0,Men,10,422.96
24205,267.9,Outerwear & Coats,Diesel,598.0,Men,10,330.1
24219,88.25,Outerwear & Coats,Diesel,199.66,Men,10,111.41
24296,128.42,Outerwear & Coats,Diesel,282.24,Men,10,153.82000000000002
24328,94.26,Outerwear & Coats,Diesel,239.86,Men,10,145.60000000000002
24981,14.78,Socks,Diesel,25.0,Men,10,10.22
25052,16.17,Socks,Diesel,25.0,Men,10,8.829999999999998
25217,15.2,Socks,Diesel,25.0,Men,10,9.8
25405,12.8,Underwear,Diesel,25.0,Men,10,12.2
25411,16.48,Underwear,Diesel,32.0,Men,10,15.52
25415,11.29,Underwear,Diesel,23.0,Men,10,11.71
25456,10.55,Underwear,Diesel,25.0,Men,10,14.45
25466,12.12,Underwear,Diesel,28.0,Men,10,15.88
25487,13.58,Underwear,Diesel,27.0,Men,10,13.42
25503,11.47,Underwear,Diesel,26.0,Men,10,14.53
25516,12.97,Underwear,Diesel,25.0,Men,10,12.03
25521,9.91,Underwear,Diesel,23.0,Men,10,13.09
25530,16.8,Underwear,Diesel,37.0,Men,10,20.2
25538,17.07,Underwear,Diesel,34.0,Men,10,16.93
25570,12.35,Underwear,Diesel,28.0,Men,10,15.65
25579,8.57,Underwear,Diesel,18.0,Men,10,9.43
25585,10.85,Underwear,Diesel,25.0,Men,10,14.15
25591,16.94,Underwear,Diesel,35.0,Men,10,18.06
25611,13.88,Underwear,Diesel,27.0,Men,10,13.12
25624,10.53,Underwear,Diesel,23.0,Men,10,12.47
25664,11.44,Underwear,Diesel,26.0,Men,10,14.56
25672,10.01,Underwear,Diesel,22.0,Men,10,11.99
25702,11.48,Underwear,Diesel,25.0,Men,10,13.52
25705,12.85,Underwear,Diesel,28.0,Men,10,15.15
25752,13.89,Underwear,Diesel,28.0,Men,10,14.11
25775,22.1,Underwear,Diesel,52.0,Men,10,29.9
25778,11.9,Underwear,Diesel,28.0,Men,10,16.1
25794,14.06,Underwear,Diesel,28.0,Men,10,13.94
25854,8.57,Underwear,Diesel,18.0,Men,10,9.43
25863,11.2,Underwear,Diesel,25.46,Men,10,14.260000000000002
25878,13.19,Underwear,Diesel,28.0,Men,10,14.81
25891,13.23,Underwear,Diesel,27.0,Men,10,13.77
25914,12.4,Underwear,Diesel,28.0,Men,10,15.6
25974,12.56,Underwear,Diesel,26.0,Men,10,13.44
26003,24.84,Underwear,Diesel,54.0,Men,10,29.16
26036,10.91,Underwear,Diesel,22.0,Men,10,11.09
26052,12.15,Underwear,Diesel,25.0,Men,10,12.85
26087,11.96,Underwear,Diesel,26.0,Men,10,14.04
26090,10.6,Underwear,Diesel,25.0,Men,10,14.4
26102,9.0,Underwear,Diesel,20.0,Men,10,11.0
26103,13.47,Underwear,Diesel,32.0,Men,10,18.53
26121,10.91,Underwear,Diesel,22.0,Men,10,11.09
26154,16.54,Underwear,Diesel,39.0,Men,10,22.46
26279,10.65,Underwear,Diesel,21.0,Men,10,10.35
26288,11.85,Underwear,Diesel,25.0,Men,10,13.15
26334,19.11,Underwear,Diesel,39.0,Men,10,19.89
26335,8.96,Underwear,Diesel,18.0,Men,10,9.04
26375,13.08,Underwear,Diesel,28.0,Men,10,14.92
26377,29.51,Underwear,Diesel,65.0,Men,10,35.489999999999995
26379,9.35,Underwear,Diesel,22.0,Men,10,12.65
26382,9.55,Underwear,Diesel,22.0,Men,10,12.45
26425,16.5,Underwear,Diesel,39.0,Men,10,22.5
26445,17.33,Underwear,Diesel,35.0,Men,10,17.67
26647,14.94,Sleep & Lounge,Diesel,38.5,Men,10,23.560000000000002
26744,30.87,Sleep & Lounge,Diesel,70.0,Men,10,39.129999999999995
26816,34.09,Sleep & Lounge,Diesel,89.0,Men,10,54.91
26844,15.36,Sleep & Lounge,Diesel,38.5,Men,10,23.14
26861,24.48,Sleep & Lounge,Diesel,60.0,Men,10,35.519999999999996
26918,19.65,Sleep & Lounge,Diesel,47.0,Men,10,27.35
27056,26.21,Sleep & Lounge,Diesel,64.4,Men,10,38.190000000000005
27070,17.15,Sleep & Lounge,Diesel,47.0,Men,10,29.85
27083,14.9,Sleep & Lounge,Diesel,39.2,Men,10,24.300000000000004
27255,21.03,Sleep & Lounge,Diesel,49.59,Men,10,28.560000000000002
27336,17.39,Sleep & Lounge,Diesel,47.0,Men,10,29.61
27385,28.22,Sleep & Lounge,Diesel,63.0,Men,10,34.78
27408,36.07,Swim,Diesel,65.0,Men,10,28.93
27574,27.85,Swim,Diesel,50.0,Men,10,22.15
27598,44.69,Swim,Diesel,78.0,Men,10,33.31
27658,34.02,Swim,Diesel,60.0,Men,10,25.979999999999997
27671,28.05,Swim,Diesel,50.0,Men,10,21.95
27772,43.96,Swim,Diesel,70.0,Men,10,26.04
27884,25.82,Swim,Diesel,41.25,Men,10,15.43
27929,39.52,Swim,Diesel,65.0,Men,10,25.479999999999997
27930,36.84,Swim,Diesel,60.0,Men,10,23.159999999999997
27965,48.91,Swim,Diesel,78.0,Men,10,29.090000000000003
28175,22.46,Swim,Diesel,39.0,Men,10,16.54
28255,30.65,Swim,Diesel,51.95,Men,10,21.300000000000004
28300,35.95,Swim,Diesel,65.0,Men,10,29.049999999999997
28429,24.0,Accessories,Diesel,68.0,Men,10,44.0
28692,52.74,Accessories,Diesel,128.0,Men,10,75.25999999999999
28842,27.38,Accessories,Diesel,60.99,Men,10,33.61
13609,8.18,Accessories,Fennco,21.99,Women,10,13.809999999999999
13982,6.7,Accessories,Fennco,18.99,Women,10,12.29
14183,7.12,Accessories,Fennco,19.99,Women,10,12.869999999999997
15242,10.14,Plus,Fennco,21.99,Women,10,11.849999999999998
15901,8.96,Plus,Fennco,18.99,Women,10,10.029999999999998
28327,8.36,Accessories,Fennco,21.99,Men,10,13.629999999999999
1484,34.51,Sweaters,G-Star,72.96,Women,10,38.449999999999996
4765,84.0,Jeans,G-Star,160.0,Women,10,76.0
5062,78.68,Jeans,G-Star,140.0,Women,10,61.31999999999999
5221,95.57,Pants & Capris,G-Star,190.0,Women,10,94.43
5297,93.06,Pants & Capris,G-Star,180.0,Women,10,86.94
5448,18.26,Pants & Capris,G-Star,36.6,Women,10,18.34
6530,9.77,Shorts,G-Star,19.55,Women,10,9.780000000000001
6556,14.05,Shorts,G-Star,27.45,Women,10,13.399999999999999
7692,48.05,Blazers & Jackets,G-Star,122.57,Women,10,74.52
7802,81.6,Blazers & Jackets,G-Star,200.0,Women,10,118.4
8266,107.25,Outerwear & Coats,G-Star,250.0,Women,10,142.75
16023,23.08,Tops & Tees,G-Star,40.0,Men,10,16.92
16027,74.36,Tops & Tees,G-Star,130.0,Men,10,55.64
16031,71.37,Tops & Tees,G-Star,130.0,Men,10,58.629999999999995
16042,23.4,Tops & Tees,G-Star,40.0,Men,10,16.6
16057,23.04,Tops & Tees,G-Star,40.0,Men,10,16.96
16087,27.3,Tops & Tees,G-Star,50.0,Men,10,22.7
16088,25.78,Tops & Tees,G-Star,45.0,Men,10,19.22
16414,19.81,Tops & Tees,G-Star,35.0,Men,10,15.190000000000001
17485,55.1,Fashion Hoodies & Sweatshirts,G-Star,100.0,Men,10,44.9
17618,84.9,Fashion Hoodies & Sweatshirts,G-Star,150.0,Men,10,65.1
19141,45.0,Sweaters,G-Star,90.0,Men,10,45.0
19273,49.9,Sweaters,G-Star,100.8,Men,10,50.9
19395,45.42,Sweaters,G-Star,88.2,Men,10,42.78
19455,79.98,Sweaters,G-Star,155.0,Men,10,75.02
19706,55.24,Sweaters,G-Star,100.8,Men,10,45.559999999999995
19730,35.59,Sweaters,G-Star,78.75,Men,10,43.16
19759,41.85,Sweaters,G-Star,81.9,Men,10,40.050000000000004
19782,34.51,Sweaters,G-Star,69.3,Men,10,34.79
20112,150.84,Suits & Sport Coats,G-Star,360.0,Men,10,209.16
20237,162.64,Suits & Sport Coats,G-Star,380.0,Men,10,217.36
20266,131.1,Suits & Sport Coats,G-Star,300.0,Men,10,168.9
20540,94.35,Jeans,G-Star,170.0,Men,10,75.65
20543,119.6,Jeans,G-Star,230.0,Men,10,110.4
